DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
1397,nan,9.0,1,1973,14.0,6,1973,5.0,3.0,2.0,nan,157,157,17,4,1,2,1,0,0,0.0,0,4.01,nan,ZAM,551,9.0,1,1973,14.0,6,1973,0,1,3,nan,1.0,nan,17,4,1,4.01,1
1397,nan,9.0,1,1973,14.0,6,1973,5.0,3.0,2.0,nan,157,157,17,4,1,2,1,0,0,0.0,0,4.01,nan,SAF,560,28.0,1,1973,14.0,6,1973,1,0,0,nan,1.0,nan,17,4,0,4.01,1
1397,nan,9.0,1,1973,14.0,6,1973,5.0,3.0,2.0,nan,157,157,17,4,1,2,1,0,0,0.0,0,4.01,nan,ZIM,552,9.0,1,1973,14.0,6,1973,1,0,0,nan,1.0,nan,16,4,1,4.01,1
1398,nan,4.0,10,1971,7.0,10,1971,5.0,3.0,0.0,0.0,4,4,1,2,0,1,1,0,0,0.0,0,4.01,nan,ZAM,551,4.0,10,1971,7.0,10,1971,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1398,nan,4.0,10,1971,7.0,10,1971,5.0,3.0,0.0,0.0,4,4,1,2,0,1,1,0,0,0.0,0,4.01,nan,SAF,560,4.0,10,1971,7.0,10,1971,1,1,2,nan,0.0,0.0,1,2,1,4.01,1
1399,nan,23.0,3,1969,26.0,3,1969,5.0,3.0,0.0,0.0,4,4,7,3,1,1,1,0,0,0.0,0,4.01,nan,ZAM,551,23.0,3,1969,26.0,3,1969,0,1,3,nan,0.0,0.0,7,3,1,4.01,1
1399,nan,23.0,3,1969,26.0,3,1969,5.0,3.0,0.0,0.0,4,4,7,3,1,1,1,0,0,0.0,0,4.01,nan,ZIM,552,23.0,3,1969,26.0,3,1969,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
1400,nan,6.0,4,1968,27.0,7,1968,5.0,3.0,0.0,0.0,113,113,1,2,0,1,1,0,0,0.0,0,4.01,nan,ZAM,551,6.0,4,1968,27.0,7,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1400,nan,6.0,4,1968,27.0,7,1968,5.0,3.0,0.0,0.0,113,113,1,2,0,1,1,0,0,0.0,0,4.01,nan,SAF,560,6.0,4,1968,27.0,7,1968,1,1,2,nan,0.0,0.0,1,2,1,4.01,1
1401,nan,14.0,10,1966,4.0,11,1966,5.0,3.0,0.0,0.0,22,22,16,4,1,1,1,0,0,0.0,0,4.01,nan,ZAM,551,14.0,10,1966,4.0,11,1966,1,1,3,nan,0.0,0.0,1,2,1,4.01,1
1401,nan,14.0,10,1966,4.0,11,1966,5.0,3.0,0.0,0.0,22,22,16,4,1,1,1,0,0,0.0,0,4.01,nan,ZIM,552,14.0,10,1966,4.0,11,1966,0,0,0,nan,0.0,0.0,16,4,1,4.01,1
1403,nan,14.0,5,1968,18.0,5,1968,5.0,3.0,0.0,0.0,5,5,16,4,0,1,1,0,0,0.0,0,4.01,nan,UGA,500,14.0,5,1968,18.0,5,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1403,nan,14.0,5,1968,18.0,5,1968,5.0,3.0,0.0,0.0,5,5,16,4,0,1,1,0,0,0.0,0,4.01,nan,SUD,625,14.0,5,1968,18.0,5,1968,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
1404,nan,15.0,12,1971,16.0,12,1971,5.0,3.0,0.0,0.0,2,2,12,3,1,1,1,0,0,0.0,0,4.01,nan,UGA,500,15.0,12,1971,16.0,12,1971,0,0,0,nan,0.0,0.0,1,2,1,4.01,1
1404,nan,15.0,12,1971,16.0,12,1971,5.0,3.0,0.0,0.0,2,2,12,3,1,1,1,0,0,0.0,0,4.01,nan,SUD,625,15.0,12,1971,16.0,12,1971,1,1,2,nan,0.0,0.0,12,3,1,4.01,1
1406,nan,1.0,3,1969,4.0,4,1969,5.0,3.0,0.0,0.0,35,35,14,4,0,1,1,0,0,0.0,0,4.01,nan,EQG,411,1.0,3,1969,4.0,4,1969,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1406,nan,1.0,3,1969,4.0,4,1969,5.0,3.0,0.0,0.0,35,35,14,4,0,1,1,0,0,0.0,0,4.01,nan,SPN,230,1.0,3,1969,4.0,4,1969,1,0,0,nan,0.0,0.0,14,4,1,4.01,1
1407,nan,2.0,12,1963,1.0,1,1964,3.0,3.0,0.0,0.0,31,31,13,4,0,1,1,0,0,0.0,0,4.01,nan,NIR,436,2.0,12,1963,1.0,1,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
1407,nan,2.0,12,1963,1.0,1,1964,3.0,3.0,0.0,0.0,31,31,13,4,0,1,1,0,0,0.0,0,4.01,nan,BEN,434,2.0,12,1963,1.0,1,1964,1,1,1,nan,0.0,0.0,13,4,1,4.01,0
1408,nan,29.0,10,1966,4.0,11,1966,7.0,1.0,0.0,0.0,7,7,15,4,1,1,1,0,0,0.0,0,4.01,nan,GUI,438,29.0,10,1966,4.0,11,1966,0,0,0,nan,0.0,0.0,15,4,1,4.01,0
1408,nan,29.0,10,1966,4.0,11,1966,7.0,1.0,0.0,0.0,7,7,15,4,1,1,1,0,0,0.0,0,4.01,nan,GHA,452,29.0,10,1966,4.0,11,1966,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
1409,nan,10.0,3,1966,10.0,3,1966,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,GHA,452,10.0,3,1966,10.0,3,1966,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1409,nan,10.0,3,1966,10.0,3,1966,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,GUI,438,10.0,3,1966,10.0,3,1966,1,1,3,nan,0.0,0.0,1,2,1,4.01,1
1410,nan,23.0,7,1962,23.0,7,1962,5.0,3.0,nan,nan,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,MAA,435,23.0,7,1962,23.0,7,1962,1,1,1,nan,nan,nan,17,4,1,4.01,1
1410,nan,23.0,7,1962,23.0,7,1962,5.0,3.0,nan,nan,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,MLI,432,23.0,7,1962,23.0,7,1962,0,1,1,nan,nan,nan,17,4,1,4.01,1
1411,nan,nan,11,1974,3.0,6,1975,5.0,3.0,1.0,nan,215,186,17,4,1,1,1,0,0,0.0,0,4.01,nan,BFO,439,nan,11,1974,3.0,6,1975,0,0,0,nan,1.0,nan,17,4,1,4.01,1
1411,nan,nan,11,1974,3.0,6,1975,5.0,3.0,1.0,nan,215,186,17,4,1,1,1,0,0,0.0,0,4.01,nan,MLI,432,nan,11,1974,3.0,6,1975,1,1,1,nan,1.0,nan,17,4,1,4.01,1
1417,nan,nan,11,1961,nan,11,1961,7.0,3.0,0.0,0.0,30,1,15,4,1,1,1,0,0,0.0,0,4.01,nan,GHA,452,nan,11,1961,nan,11,1961,0,0,0,nan,0.0,0.0,13,4,1,4.01,0
1417,nan,nan,11,1961,nan,11,1961,7.0,3.0,0.0,0.0,30,1,15,4,1,1,1,0,0,0.0,0,4.01,nan,TOG,461,nan,11,1961,nan,11,1961,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
1418,nan,7.0,12,1962,19.0,12,1962,5.0,3.0,0.0,0.0,13,13,11,3,0,1,1,0,0,0.0,0,4.01,nan,TOG,461,7.0,12,1962,19.0,12,1962,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1418,nan,7.0,12,1962,19.0,12,1962,5.0,3.0,0.0,0.0,13,13,11,3,0,1,1,0,0,0.0,0,4.01,nan,GHA,452,7.0,12,1962,19.0,12,1962,1,1,2,nan,0.0,0.0,11,3,1,4.01,1
1419,nan,16.0,1,1965,16.0,4,1965,5.0,3.0,1.0,nan,91,91,17,4,1,1,1,0,0,0.0,0,4.01,nan,GHA,452,16.0,1,1965,16.0,4,1965,1,1,1,nan,0.0,0.0,17,4,1,4.01,1
1419,nan,16.0,1,1965,16.0,4,1965,5.0,3.0,1.0,nan,91,91,17,4,1,1,1,0,0,0.0,0,4.01,nan,TOG,461,16.0,1,1965,16.0,4,1965,0,0,0,nan,1.0,nan,17,4,1,4.01,1
1421,nan,20.0,1,1961,14.0,9,1961,5.0,3.0,0.0,0.0,238,238,12,3,1,1,1,0,0,0.0,0,4.01,nan,SOM,520,20.0,1,1961,14.0,9,1961,1,1,1,nan,0.0,0.0,12,3,1,4.01,1
1421,nan,20.0,1,1961,14.0,9,1961,5.0,3.0,0.0,0.0,238,238,12,3,1,1,1,0,0,0.0,0,4.01,nan,ETH,530,20.0,1,1961,14.0,9,1961,0,0,0,nan,0.0,0.0,12,3,1,4.01,1
1422,nan,2.0,7,1967,3.0,7,1967,5.0,3.0,0.0,0.0,2,2,14,4,0,1,1,0,0,0.0,0,4.01,nan,SUD,625,2.0,7,1967,3.0,7,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1422,nan,2.0,7,1967,3.0,7,1967,5.0,3.0,0.0,0.0,2,2,14,4,0,1,1,0,0,0.0,0,4.01,nan,ETH,530,2.0,7,1967,3.0,7,1967,1,1,1,nan,0.0,0.0,14,4,1,4.01,1
1423,nan,14.0,8,1960,20.0,8,1960,5.0,3.0,0.0,0.0,7,7,16,4,1,1,1,0,0,0.0,0,4.01,nan,SOM,520,14.0,8,1960,20.0,8,1960,0,1,1,nan,0.0,0.0,7,3,1,4.01,1
1423,nan,14.0,8,1960,20.0,8,1960,5.0,3.0,0.0,0.0,7,7,16,4,1,1,1,0,0,0.0,0,4.01,nan,ETH,530,14.0,8,1960,20.0,8,1960,1,0,0,nan,0.0,0.0,16,4,1,4.01,1
1425,nan,16.0,11,1963,19.0,4,1964,5.0,1.0,3.0,nan,156,156,17,4,1,1,1,0,0,0.0,0,4.01,nan,ETH,530,16.0,11,1963,19.0,4,1964,0,0,0,nan,2.0,nan,17,4,1,4.01,1
1425,nan,16.0,11,1963,19.0,4,1964,5.0,1.0,3.0,nan,156,156,17,4,1,1,1,0,0,0.0,0,4.01,nan,SOM,520,16.0,11,1963,19.0,4,1964,1,1,1,nan,3.0,nan,17,4,1,4.01,1
1426,nan,29.0,12,1963,30.0,3,1964,5.0,1.0,nan,nan,93,93,17,4,1,1,1,0,0,0.0,0,4.01,nan,KEN,501,29.0,12,1963,30.0,3,1964,0,0,0,nan,nan,nan,17,4,1,4.01,1
1426,nan,29.0,12,1963,30.0,3,1964,5.0,1.0,nan,nan,93,93,17,4,1,1,1,0,0,0.0,0,4.01,nan,SOM,520,29.0,12,1963,30.0,3,1964,1,1,1,nan,nan,nan,17,4,1,4.01,1
1427,nan,26.0,5,1974,28.0,5,1974,5.0,3.0,1.0,nan,3,3,17,4,1,1,1,0,0,0.0,0,4.01,nan,ETH,530,26.0,5,1974,28.0,5,1974,0,0,0,nan,1.0,nan,17,4,1,4.01,1
1427,nan,26.0,5,1974,28.0,5,1974,5.0,3.0,1.0,nan,3,3,17,4,1,1,1,0,0,0.0,0,4.01,nan,SOM,520,26.0,5,1974,28.0,5,1974,1,1,1,nan,1.0,nan,17,4,1,4.01,1
1428,nan,14.0,12,1975,4.0,1,1976,5.0,3.0,1.0,nan,22,22,17,4,1,1,1,0,0,0.0,0,4.01,nan,ETH,530,14.0,12,1975,4.0,1,1976,0,0,0,nan,1.0,nan,17,4,1,4.01,1
1428,nan,14.0,12,1975,4.0,1,1976,5.0,3.0,1.0,nan,22,22,17,4,1,1,1,0,0,0.0,0,4.01,nan,SOM,520,14.0,12,1975,4.0,1,1976,1,1,1,nan,1.0,nan,17,4,1,4.01,1
1430,nan,9.0,10,1975,27.0,11,1977,5.0,3.0,nan,nan,781,781,18,4,1,2,1,0,0,0.0,0,4.01,nan,MZM,541,9.0,10,1975,27.0,11,1977,1,1,3,nan,nan,nan,17,4,1,4.01,1
1430,nan,9.0,10,1975,27.0,11,1977,5.0,3.0,nan,nan,781,781,18,4,1,2,1,0,0,0.0,0,4.01,nan,ZIM,552,9.0,10,1975,27.0,11,1977,0,0,0,nan,nan,nan,17,4,1,4.01,1
1430,nan,9.0,10,1975,27.0,11,1977,5.0,3.0,nan,nan,781,781,18,4,1,2,1,0,0,0.0,0,4.01,nan,ZAM,551,10.0,6,1976,31.0,8,1977,1,0,0,nan,0.0,0.0,18,4,0,4.01,1
1435,nan,18.0,4,1975,7.0,1,1979,1.0,2.0,6.0,nan,1361,1361,20,5,1,1,1,0,0,0.0,0,4.01,nan,DRV,816,18.0,4,1975,7.0,1,1979,1,1,3,nan,6.0,nan,20,5,1,4.01,0
1435,nan,18.0,4,1975,7.0,1,1979,1.0,2.0,6.0,nan,1361,1361,20,5,1,1,1,0,0,0.0,0,4.01,nan,CAM,811,18.0,4,1975,7.0,1,1979,0,0,0,nan,6.0,nan,20,5,1,4.01,0
1441,nan,nan,8,1975,30.0,8,1988,5.0,3.0,nan,nan,4779,4749,17,4,1,3,2,0,0,0.0,0,4.01,nan,ZAM,551,28.0,1,1976,nan,9,1976,1,1,3,nan,nan,nan,7,3,0,4.01,1
1441,nan,nan,8,1975,30.0,8,1988,5.0,3.0,nan,nan,4779,4749,17,4,1,3,2,0,0,0.0,0,4.01,nan,ANG,540,11.0,11,1975,30.0,8,1988,0,0,0,nan,nan,nan,17,4,0,4.01,1
1441,nan,nan,8,1975,30.0,8,1988,5.0,3.0,nan,nan,4779,4749,17,4,1,3,2,0,0,0.0,0,4.01,nan,CUB,40,nan,8,1975,30.0,8,1988,0,0,0,nan,nan,nan,17,4,1,4.01,1
1441,nan,nan,8,1975,30.0,8,1988,5.0,3.0,nan,nan,4779,4749,17,4,1,3,2,0,0,0.0,0,4.01,nan,SAF,560,nan,8,1975,30.0,8,1988,1,1,3,nan,nan,nan,17,4,1,4.01,1
1441,nan,nan,8,1975,30.0,8,1988,5.0,3.0,nan,nan,4779,4749,17,4,1,3,2,0,0,0.0,0,4.01,nan,ZAI,490,24.0,12,1975,20.0,1,1978,1,1,3,nan,nan,nan,17,4,0,4.01,1
1446,nan,3.0,2,1974,3.0,2,1974,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,PAK,770,3.0,2,1974,3.0,2,1974,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1446,nan,3.0,2,1974,3.0,2,1974,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,AFG,700,3.0,2,1974,3.0,2,1974,1,1,1,nan,0.0,0.0,1,2,1,4.01,1
1447,nan,7.0,4,1971,17.0,12,1971,2.0,1.0,6.0,nan,255,255,20,5,1,1,1,0,0,0.0,0,4.01,nan,PAK,770,7.0,4,1971,17.0,12,1971,1,0,0,nan,6.0,nan,20,5,1,4.01,0
1447,nan,7.0,4,1971,17.0,12,1971,2.0,1.0,6.0,nan,255,255,20,5,1,1,1,0,0,0.0,0,4.01,nan,IND,750,7.0,4,1971,17.0,12,1971,0,1,3,nan,6.0,nan,20,5,1,4.01,0
1448,nan,2.0,5,1954,20.0,11,1954,7.0,3.0,0.0,0.0,203,203,15,4,0,1,2,0,0,0.0,0,4.01,nan,POL,290,12.0,10,1954,20.0,11,1954,0,0,0,nan,0.0,0.0,0,1,0,4.01,0
1448,nan,2.0,5,1954,20.0,11,1954,7.0,3.0,0.0,0.0,203,203,15,4,0,1,2,0,0,0.0,0,4.01,nan,USR,365,2.0,5,1954,20.0,11,1954,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
1448,nan,2.0,5,1954,20.0,11,1954,7.0,3.0,0.0,0.0,203,203,15,4,0,1,2,0,0,0.0,0,4.01,nan,TAW,713,2.0,5,1954,20.0,11,1954,1,0,0,nan,0.0,0.0,15,4,1,4.01,0
1449,nan,16.0,6,1969,nan,9,1969,5.0,3.0,0.0,0.0,107,78,2,2,0,1,1,0,0,0.0,0,4.01,nan,NEP,790,16.0,6,1969,nan,9,1969,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
1449,nan,16.0,6,1969,nan,9,1969,5.0,3.0,0.0,0.0,107,78,2,2,0,1,1,0,0,0.0,0,4.01,nan,IND,750,16.0,6,1969,nan,9,1969,1,1,2,nan,0.0,0.0,2,2,1,4.01,1
1450,nan,nan,8,1975,27.0,7,1976,7.0,3.0,0.0,0.0,362,332,17,4,1,1,1,0,0,0.0,0,4.01,nan,INS,850,nan,8,1975,27.0,7,1976,1,1,1,nan,0.0,0.0,17,4,1,4.01,0
1450,nan,nan,8,1975,27.0,7,1976,7.0,3.0,0.0,0.0,362,332,17,4,1,1,1,0,0,0.0,0,4.01,nan,POR,235,nan,8,1975,27.0,7,1976,0,0,0,nan,0.0,0.0,17,4,1,4.01,0
1452,nan,8.0,6,1956,4.0,10,1956,5.0,3.0,0.0,0.0,119,119,16,4,1,2,2,0,0,0.0,0,4.01,nan,PHI,840,4.0,10,1956,4.0,10,1956,0,0,0,nan,0.0,0.0,0,1,0,4.01,1
1452,nan,8.0,6,1956,4.0,10,1956,5.0,3.0,0.0,0.0,119,119,16,4,1,2,2,0,0,0.0,0,4.01,nan,RVN,817,8.0,6,1956,4.0,10,1956,0,1,1,nan,0.0,0.0,7,3,1,4.01,1
1452,nan,8.0,6,1956,4.0,10,1956,5.0,3.0,0.0,0.0,119,119,16,4,1,2,2,0,0,0.0,0,4.01,nan,TAW,713,8.0,6,1956,4.0,10,1956,1,1,1,nan,0.0,0.0,7,3,1,4.01,1
1452,nan,8.0,6,1956,4.0,10,1956,5.0,3.0,0.0,0.0,119,119,16,4,1,2,2,0,0,0.0,0,4.01,nan,CHN,710,30.0,8,1956,4.0,10,1956,1,1,1,nan,0.0,0.0,16,4,0,4.01,1
1462,nan,26.0,10,1968,18.0,12,1968,7.0,1.0,0.0,0.0,54,54,15,4,0,1,1,0,0,0.0,0,4.01,nan,NEP,790,26.0,10,1968,18.0,12,1968,0,1,1,nan,0.0,0.0,0,1,1,4.01,0
1462,nan,26.0,10,1968,18.0,12,1968,7.0,1.0,0.0,0.0,54,54,15,4,0,1,1,0,0,0.0,0,4.01,nan,IND,750,26.0,10,1968,18.0,12,1968,1,1,1,nan,0.0,0.0,15,4,1,4.01,0
1463,nan,1.0,12,1965,3.0,12,1965,7.0,1.0,0.0,0.0,3,3,15,4,1,1,1,0,0,0.0,0,4.01,nan,NEP,790,1.0,12,1965,3.0,12,1965,0,0,0,nan,0.0,0.0,7,3,1,4.01,0
1463,nan,1.0,12,1965,3.0,12,1965,7.0,1.0,0.0,0.0,3,3,15,4,1,1,1,0,0,0.0,0,4.01,nan,IND,750,1.0,12,1965,3.0,12,1965,1,0,0,nan,0.0,0.0,15,4,1,4.01,0
1466,nan,nan,4,1962,5.0,10,1962,5.0,3.0,nan,nan,188,159,17,4,1,1,2,0,0,0.0,0,4.01,nan,NEP,790,nan,4,1962,5.0,10,1962,0,0,0,nan,nan,nan,17,4,1,4.01,1
1466,nan,nan,4,1962,5.0,10,1962,5.0,3.0,nan,nan,188,159,17,4,1,1,2,0,0,0.0,0,4.01,nan,IND,750,nan,4,1962,5.0,10,1962,1,1,2,nan,nan,nan,17,4,1,4.01,1
1466,nan,nan,4,1962,5.0,10,1962,5.0,3.0,nan,nan,188,159,17,4,1,1,2,0,0,0.0,0,4.01,nan,CHN,710,nan,5,1962,5.0,10,1962,0,1,2,nan,0.0,0.0,1,2,0,4.01,1
1467,nan,4.0,3,1964,28.0,9,1964,5.0,3.0,2.0,nan,209,209,17,4,1,1,1,0,0,0.0,0,4.01,nan,PAK,770,4.0,3,1964,28.0,9,1964,1,1,1,nan,2.0,nan,17,4,1,4.01,1
1467,nan,4.0,3,1964,28.0,9,1964,5.0,3.0,2.0,nan,209,209,17,4,1,1,1,0,0,0.0,0,4.01,nan,IND,750,4.0,3,1964,28.0,9,1964,0,0,0,nan,2.0,nan,17,4,1,4.01,1
1469,nan,19.0,4,1976,21.0,4,1976,5.0,3.0,1.0,nan,3,3,17,4,1,1,1,0,0,0.0,0,4.01,nan,IND,750,19.0,4,1976,21.0,4,1976,0,1,1,nan,1.0,nan,17,4,1,4.01,1
1469,nan,19.0,4,1976,21.0,4,1976,5.0,3.0,1.0,nan,3,3,17,4,1,1,1,0,0,0.0,0,4.01,nan,BNG,771,19.0,4,1976,21.0,4,1976,1,1,1,nan,1.0,nan,17,4,1,4.01,1
1472,nan,15.0,2,1975,20.0,11,1975,5.0,3.0,1.0,nan,279,279,17,4,1,2,1,0,0,0.0,0,4.01,nan,USA,2,18.0,5,1975,20.0,11,1975,1,0,0,nan,0.0,0.0,17,4,0,4.01,1
1472,nan,15.0,2,1975,20.0,11,1975,5.0,3.0,1.0,nan,279,279,17,4,1,2,1,0,0,0.0,0,4.01,nan,PRK,731,15.0,2,1975,20.0,11,1975,0,1,3,nan,1.0,nan,17,4,1,4.01,1
1472,nan,15.0,2,1975,20.0,11,1975,5.0,3.0,1.0,nan,279,279,17,4,1,2,1,0,0,0.0,0,4.01,nan,ROK,732,15.0,2,1975,20.0,11,1975,1,1,3,nan,1.0,nan,16,4,1,4.01,1
1477,nan,24.0,2,1918,25.0,3,1918,3.0,2.0,0.0,0.0,30,30,7,3,1,1,1,0,0,0.0,0,4.01,nan,GMY,255,24.0,2,1918,25.0,3,1918,0,0,0,nan,0.0,0.0,7,3,1,4.01,0
1477,nan,24.0,2,1918,25.0,3,1918,3.0,2.0,0.0,0.0,30,30,7,3,1,1,1,0,0,0.0,0,4.01,nan,SWD,380,24.0,2,1918,25.0,3,1918,1,1,2,nan,0.0,0.0,7,3,1,4.01,0
1480,nan,26.0,6,1967,7.0,8,1970,5.0,1.0,6.0,nan,1139,1139,20,5,1,1,2,0,0,0.0,0,4.01,nan,USR,365,18.0,4,1970,30.0,7,1970,0,0,0,nan,1.0,nan,17,4,0,4.01,1
1480,nan,26.0,6,1967,7.0,8,1970,5.0,1.0,6.0,nan,1139,1139,20,5,1,1,2,0,0,0.0,0,4.01,nan,ISR,666,26.0,6,1967,7.0,8,1970,1,0,0,nan,6.0,nan,20,5,1,4.01,1
1480,nan,26.0,6,1967,7.0,8,1970,5.0,1.0,6.0,nan,1139,1139,20,5,1,1,2,0,0,0.0,0,4.01,nan,EGY,651,26.0,6,1967,7.0,8,1970,0,1,1,nan,6.0,nan,20,5,1,4.01,1
1481,nan,24.0,11,1974,24.0,11,1974,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,GFR,260,24.0,11,1974,24.0,11,1974,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
1481,nan,24.0,11,1974,24.0,11,1974,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,ICE,395,24.0,11,1974,24.0,11,1974,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
1482,nan,nan,2,1865,9.0,5,1866,5.0,3.0,6.0,nan,463,436,20,5,1,1,4,0,0,0.0,0,4.01,nan,BOL,145,11.0,4,1866,11.0,4,1866,0,0,0,nan,0.0,0.0,18,4,0,4.01,1
1482,nan,nan,2,1865,9.0,5,1866,5.0,3.0,6.0,nan,463,436,20,5,1,1,4,0,0,0.0,0,4.01,nan,ECU,130,27.0,2,1866,27.0,2,1866,0,0,0,nan,0.0,0.0,18,4,0,4.01,1
1482,nan,nan,2,1865,9.0,5,1866,5.0,3.0,6.0,nan,463,436,20,5,1,1,4,0,0,0.0,0,4.01,nan,CHL,155,nan,2,1865,9.0,5,1866,0,0,0,nan,2.0,nan,20,5,1,4.01,1
1482,nan,nan,2,1865,9.0,5,1866,5.0,3.0,6.0,nan,463,436,20,5,1,1,4,0,0,0.0,0,4.01,nan,SPN,230,nan,2,1865,9.0,5,1866,1,1,4,nan,4.0,nan,20,5,1,4.01,1
1482,nan,nan,2,1865,9.0,5,1866,5.0,3.0,6.0,nan,463,436,20,5,1,1,4,0,0,0.0,0,4.01,nan,PER,135,nan,11,1865,9.0,5,1866,0,0,0,nan,5.0,nan,20,5,0,4.01,1
1486,nan,4.0,12,1884,18.0,4,1885,5.0,1.0,2.0,nan,136,136,17,4,1,1,1,0,0,0.0,0,4.01,nan,JPN,740,4.0,12,1884,18.0,4,1885,1,1,2,nan,1.0,nan,17,4,1,4.01,1
1486,nan,4.0,12,1884,18.0,4,1885,5.0,1.0,2.0,nan,136,136,17,4,1,1,1,0,0,0.0,0,4.01,nan,CHN,710,4.0,12,1884,18.0,4,1885,0,0,0,nan,1.0,nan,17,4,1,4.01,1
1488,nan,nan,10,1885,nan,11,1885,5.0,3.0,0.0,0.0,61,2,7,3,0,3,1,0,0,0.0,0,4.01,nan,JPN,740,nan,10,1885,nan,11,1885,0,1,2,nan,0.0,0.0,0,1,1,4.01,1
1488,nan,nan,10,1885,nan,11,1885,5.0,3.0,0.0,0.0,61,2,7,3,0,3,1,0,0,0.0,0,4.01,nan,CHN,710,nan,10,1885,nan,11,1885,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
1488,nan,nan,10,1885,nan,11,1885,5.0,3.0,0.0,0.0,61,2,7,3,0,3,1,0,0,0.0,0,4.01,nan,UKG,200,nan,10,1885,nan,11,1885,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
1488,nan,nan,10,1885,nan,11,1885,5.0,3.0,0.0,0.0,61,2,7,3,0,3,1,0,0,0.0,0,4.01,nan,USA,2,nan,10,1885,nan,11,1885,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
1489,nan,17.0,4,1874,3.0,12,1874,4.0,1.0,0.0,0.0,231,231,16,4,1,1,1,0,0,0.0,0,4.01,nan,CHN,710,17.0,4,1874,3.0,12,1874,0,0,0,nan,0.0,0.0,7,3,1,4.01,0
1489,nan,17.0,4,1874,3.0,12,1874,4.0,1.0,0.0,0.0,231,231,16,4,1,1,1,0,0,0.0,0,4.01,nan,JPN,740,17.0,4,1874,3.0,12,1874,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
1490,nan,5.0,6,1894,30.0,3,1895,1.0,2.0,6.0,nan,299,299,20,5,1,1,2,0,0,0.0,0,4.01,nan,KOR,730,5.0,6,1894,23.0,7,1894,0,0,0,nan,2.0,nan,17,4,1,4.01,0
1490,nan,5.0,6,1894,30.0,3,1895,1.0,2.0,6.0,nan,299,299,20,5,1,1,2,0,0,0.0,0,4.01,nan,CHN,710,5.0,6,1894,30.0,3,1895,0,0,0,nan,6.0,nan,20,5,1,4.01,0
1490,nan,5.0,6,1894,30.0,3,1895,1.0,2.0,6.0,nan,299,299,20,5,1,1,2,0,0,0.0,0,4.01,nan,JPN,740,5.0,6,1894,30.0,3,1895,1,1,3,nan,6.0,nan,20,5,1,4.01,0
1493,nan,nan,5,1849,nan,7,1849,5.0,3.0,0.0,0.0,92,32,15,4,1,1,1,0,0,0.0,0,4.01,nan,NTH,210,nan,5,1849,nan,7,1849,0,0,0,nan,0.0,0.0,7,3,1,4.01,1
1493,nan,nan,5,1849,nan,7,1849,5.0,3.0,0.0,0.0,92,32,15,4,1,1,1,0,0,0.0,0,4.01,nan,VEN,101,nan,5,1849,nan,7,1849,1,0,0,nan,0.0,0.0,15,4,1,4.01,1
1494,nan,12.0,12,1854,13.0,6,1855,1.0,2.0,0.0,0.0,184,184,14,4,0,1,1,0,0,0.0,0,4.01,nan,NTH,210,12.0,12,1854,13.0,6,1855,0,1,1,nan,0.0,0.0,0,1,1,4.01,0
