,DispNum3,DispNum4,StDay,StMon,StYear,EndDay,EndMon,EndYear,Outcome,Settle,Fatality,FatalPre,MaxDur,MinDur,HiAct,HostLev,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version
1521,3065,,1.0,8,1983,10.0,8,1983,5.0,3.0,0.0,0.0,10,10,7,3,1,2,1,0,0,0.0,0,4.01
1522,3066,,29.0,4,1983,11.0,7,1983,5.0,3.0,4.0,,74,74,17,4,1,1,1,0,0,0.0,0,4.01
1523,3067,,27.0,4,1983,8.0,5,1983,5.0,3.0,0.0,0.0,12,12,15,4,1,1,1,0,0,0.0,0,4.01
1524,3068,,16.0,4,1983,30.0,4,1983,7.0,1.0,0.0,0.0,15,15,15,4,0,1,1,0,0,0.0,0,4.01
1525,3070,,12.0,4,1983,17.0,10,1983,5.0,3.0,1.0,,189,189,16,4,1,1,1,0,0,0.0,0,4.01
1526,3071,,26.0,2,1983,26.0,7,1983,5.0,3.0,0.0,0.0,151,151,16,4,1,1,1,0,0,0.0,0,4.01
1527,3072,,16.0,2,1983,20.0,2,1983,3.0,3.0,0.0,0.0,5,5,7,3,1,1,3,0,0,0.0,0,4.01
1528,3073,,9.0,12,1982,27.0,3,1983,5.0,3.0,0.0,0.0,109,109,16,4,0,1,1,0,0,0.0,0,4.01
1529,3074,,29.0,12,1982,13.0,1,1983,5.0,3.0,0.0,0.0,16,16,15,4,0,1,1,0,0,0.0,0,4.01
1530,3075,,1.0,2,1983,1.0,2,1983,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1531,3076,,21.0,8,1982,29.0,10,1982,5.0,3.0,,,70,70,16,4,1,1,1,0,0,0.0,0,4.01
1532,3077,,12.0,8,1982,12.0,8,1982,4.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1533,3078,,9.0,8,1982,9.0,8,1982,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1534,3079,,9.0,8,1982,9.0,8,1982,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1535,3081,,18.0,7,1982,18.0,7,1982,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1536,3082,,16.0,6,1982,17.0,6,1982,5.0,3.0,,,2,2,16,4,1,1,1,0,0,0.0,0,4.01
1537,3083,,26.0,5,1982,26.0,6,1982,5.0,3.0,0.0,0.0,32,32,16,4,0,1,1,0,0,0.0,0,4.01
1538,3084,,11.0,5,1982,11.0,5,1982,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1539,3085,,10.0,5,1982,5.0,9,1982,5.0,3.0,0.0,0.0,119,119,16,4,0,1,1,0,0,0.0,0,4.01
1540,3086,,13.0,4,1982,13.0,4,1982,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1541,3087,,5.0,4,1982,5.0,4,1982,5.0,3.0,0.0,0.0,1,1,16,4,0,2,1,0,0,0.0,0,4.01
1542,3088,,3.0,3,1982,3.0,3,1982,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1543,3089,,24.0,2,1982,24.0,2,1982,5.0,3.0,0.0,0.0,1,1,12,3,1,1,1,0,0,0.0,0,4.01
1544,3090,,28.0,2,1982,16.0,9,1982,6.0,1.0,1.0,,201,201,17,4,1,1,1,0,0,0.0,0,4.01
1545,3092,,9.0,11,1981,9.0,11,1981,5.0,3.0,0.0,0.0,1,1,12,3,1,1,1,0,0,0.0,0,4.01
1546,3093,,22.0,10,1981,6.0,11,1981,5.0,3.0,0.0,0.0,16,16,7,3,1,1,1,0,0,0.0,0,4.01
1547,3094,,19.0,10,1981,19.0,10,1981,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1548,3095,,1.0,10,1981,1.0,10,1981,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1549,3096,,24.0,9,1981,24.0,9,1981,5.0,3.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1550,3097,,21.0,9,1981,21.0,9,1981,5.0,3.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1551,3098,,10.0,9,1981,6.0,12,1981,5.0,3.0,,,88,88,16,4,1,1,5,0,0,0.0,0,4.01
1552,3099,,18.0,8,1981,21.0,8,1981,5.0,3.0,,,4,4,16,4,1,2,1,0,0,0.0,0,4.01
1553,3100,,12.0,8,1981,19.0,8,1981,7.0,3.0,0.0,0.0,8,8,15,4,0,1,1,0,0,0.0,0,4.01
1554,3101,,7.0,6,1981,7.0,6,1981,1.0,3.0,,,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1555,3102,,5.0,5,1981,17.0,8,1981,5.0,3.0,4.0,,105,105,17,4,1,1,1,0,0,0.0,0,4.01
1556,3103,,15.0,12,1981,15.0,12,1981,6.0,1.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1557,3104,,20.0,5,1981,20.0,5,1981,6.0,1.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1558,3105,,25.0,10,1980,20.0,1,1981,7.0,3.0,0.0,0.0,88,88,15,4,0,1,1,0,0,0.0,0,4.01
1559,3106,,22.0,2,1982,24.0,2,1982,5.0,3.0,0.0,0.0,3,3,16,4,0,1,1,0,0,0.0,0,4.01
1560,3107,,26.0,11,1980,8.0,1,1981,5.0,3.0,0.0,0.0,44,44,7,3,1,1,2,0,0,0.0,0,4.01
1561,3108,,13.0,11,1980,16.0,11,1980,5.0,3.0,0.0,0.0,4,4,16,4,0,1,1,0,0,0.0,0,4.01
1562,3109,,23.0,11,1980,23.0,11,1980,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1563,3111,,20.0,11,1980,20.0,11,1980,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1564,3112,,11.0,8,1980,11.0,2,1981,5.0,3.0,0.0,0.0,185,185,14,4,0,1,1,0,0,0.0,0,4.01
1565,3113,,15.0,7,1980,15.0,7,1980,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1566,3114,,15.0,6,1980,15.0,6,1980,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1567,3115,,19.0,5,1980,19.0,5,1980,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1568,3116,,6.0,5,1980,6.0,5,1980,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1569,3117,,2.0,6,1980,2.0,11,1980,4.0,3.0,0.0,0.0,154,154,7,3,0,1,1,0,0,0.0,0,4.01
1570,3118,,14.0,3,1980,8.0,12,1980,5.0,3.0,0.0,0.0,270,270,11,3,1,1,1,0,0,0.0,0,4.01
1571,3119,,29.0,2,1980,29.0,7,1980,5.0,,0.0,0.0,152,152,16,4,0,1,1,0,0,0.0,0,4.01
1572,3120,,7.0,2,1980,7.0,2,1980,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1573,3121,,4.0,2,1980,4.0,2,1980,4.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1574,3122,,21.0,9,1977,1.0,10,1977,7.0,3.0,0.0,0.0,11,11,15,4,0,1,1,0,0,0.0,0,4.01
1575,3123,,1.0,10,1977,1.0,10,1977,7.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1576,3124,,3.0,9,1977,4.0,9,1977,5.0,3.0,0.0,0.0,2,2,16,4,0,1,1,0,0,0.0,0,4.01
1577,3125,,27.0,8,1977,1.0,11,1977,5.0,3.0,0.0,0.0,67,67,1,2,0,1,1,0,0,0.0,0,4.01
1578,3126,,12.0,7,1977,10.0,9,1977,5.0,3.0,3.0,,61,61,17,4,1,1,1,0,0,0.0,0,4.01
1579,3127,,6.0,7,1977,2.0,11,1977,5.0,3.0,1.0,,120,120,17,4,1,1,2,0,0,0.0,0,4.01
1580,3129,,23.0,6,1977,26.0,6,1977,5.0,3.0,,,4,4,17,4,1,1,1,0,0,0.0,0,4.01
1581,3130,,27.0,6,1977,28.0,6,1977,5.0,3.0,0.0,0.0,2,2,12,3,0,1,1,0,0,0.0,0,4.01
1582,3131,,11.0,5,1977,21.0,12,1979,5.0,3.0,,,955,955,18,4,1,1,2,0,0,0.0,0,4.01
1583,3132,,5.0,8,1907,20.0,8,1908,5.0,3.0,,,382,382,17,4,1,1,1,0,0,0.0,0,4.01
1584,3133,,17.0,7,1909,17.0,1,1910,5.0,3.0,0.0,0.0,185,185,7,3,0,1,1,0,0,0.0,0,4.01
1585,3134,,1.0,11,1919,20.0,10,1921,2.0,1.0,6.0,,720,720,20,5,1,1,1,0,0,0.0,0,4.01
1586,3135,,10.0,3,1966,14.0,4,1966,4.0,1.0,0.0,0.0,36,36,7,3,0,1,1,0,0,0.0,0,4.01
1587,3136,,26.0,3,1887,30.0,4,1887,4.0,1.0,0.0,0.0,36,36,7,3,0,1,1,0,0,0.0,0,4.01
1588,3138,,1.0,7,1831,14.0,7,1831,1.0,1.0,0.0,0.0,14,14,16,4,0,1,1,0,0,0.0,0,4.01
1589,3139,,15.0,4,1911,30.0,6,1911,1.0,2.0,,,77,77,16,4,1,1,1,0,0,0.0,0,4.01
1590,3150,,23.0,4,1959,24.0,4,1959,5.0,3.0,0.0,0.0,2,2,16,4,1,1,1,0,0,0.0,0,4.01
1591,3151,,5.0,3,1958,5.0,3,1958,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1592,3152,,5.0,3,1958,13.0,4,1958,5.0,3.0,,,40,40,17,4,1,1,1,0,0,0.0,0,4.01
1593,3153,,7.0,1,1956,10.0,1,1956,5.0,3.0,0.0,0.0,4,4,7,3,0,1,1,0,0,0.0,0,4.01
1594,3154,,3.0,11,1955,10.0,12,1956,5.0,3.0,1.0,,404,404,17,4,1,1,1,0,0,0.0,0,4.01
1595,3155,,26.0,3,1955,30.0,3,1955,5.0,3.0,0.0,0.0,5,5,12,3,1,1,1,0,0,0.0,0,4.01
1596,3156,,7.0,10,1934,7.0,10,1934,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01
1597,3157,,16.0,7,1934,16.0,7,1934,3.0,1.0,1.0,,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1598,3158,,23.0,8,1935,30.0,8,1935,5.0,3.0,0.0,0.0,8,8,7,3,0,1,1,0,0,0.0,0,4.01
1599,3159,,15.0,12,1934,15.0,12,1934,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1600,3160,,11.0,4,1933,11.0,4,1933,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1601,3161,,26.0,4,1949,14.0,8,1949,5.0,3.0,0.0,0.0,111,111,7,3,1,2,1,0,0,0.0,0,4.01
1602,3162,,26.0,9,1960,30.0,9,1960,5.0,3.0,0.0,0.0,5,5,16,4,0,1,1,0,0,0.0,0,4.01
1603,3163,,17.0,8,1962,17.0,8,1962,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1604,3164,,15.0,8,1962,19.0,8,1962,5.0,3.0,0.0,0.0,5,5,16,4,1,1,1,0,0,0.0,0,4.01
1605,3165,,30.0,3,1962,30.0,3,1962,5.0,3.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1606,3166,,19.0,8,1963,8.0,11,1963,6.0,1.0,1.0,,82,82,16,4,0,1,1,0,0,0.0,0,4.01
1607,3167,,5.0,2,1963,5.0,2,1963,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1608,3168,,27.0,5,1965,27.0,5,1965,5.0,3.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1609,3169,,28.0,7,1965,28.0,7,1965,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1610,3170,,15.0,1,1967,15.0,1,1967,5.0,3.0,0.0,0.0,1,1,7,3,1,1,1,0,0,0.0,0,4.01
1611,3171,,24.0,2,1966,29.0,12,1966,5.0,3.0,1.0,,309,309,16,4,1,1,1,0,0,0.0,0,4.01
1612,3172,,20.0,4,1967,30.0,4,1967,5.0,3.0,0.0,0.0,11,11,12,3,1,1,1,0,0,0.0,0,4.01
1613,3173,,1.0,5,1969,13.0,11,1969,6.0,1.0,,,197,197,17,4,1,1,1,0,0,0.0,0,4.01
1614,3174,,2.0,8,1974,28.0,8,1974,5.0,3.0,0.0,0.0,27,27,12,3,1,1,1,0,0,0.0,0,4.01
1615,3175,,4.0,8,1975,12.0,10,1975,5.0,3.0,0.0,0.0,70,70,16,4,1,1,1,0,0,0.0,0,4.01
1616,3176,,6.0,6,1976,25.0,11,1976,6.0,,0.0,0.0,173,173,7,3,1,1,1,0,0,0.0,0,4.01
1617,3177,,18.0,7,1976,18.0,7,1976,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1618,3179,,5.0,4,1976,5.0,4,1976,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1619,3180,,28.0,12,1981,3.0,1,1982,5.0,3.0,0.0,0.0,7,7,12,3,0,1,1,0,0,0.0,0,4.01
1620,3181,,24.0,8,1922,15.0,9,1922,5.0,3.0,0.0,0.0,23,23,7,3,1,5,2,0,0,0.0,0,4.01
1621,3182,,13.0,1,1922,31.0,1,1923,5.0,3.0,0.0,0.0,384,384,10,3,1,2,1,0,0,0.0,0,4.01
1622,3183,,8.0,2,1925,30.0,4,1925,6.0,1.0,0.0,0.0,82,82,7,3,1,1,1,0,0,0.0,0,4.01
1623,3184,,8.0,7,1926,23.0,7,1926,5.0,3.0,0.0,0.0,16,16,12,3,1,1,1,0,0,0.0,0,4.01
1624,3185,,2.0,9,1925,20.0,3,1926,6.0,1.0,0.0,0.0,200,200,7,3,1,2,1,0,0,0.0,0,4.01
1625,3186,,5.0,2,1931,5.0,2,1931,5.0,3.0,1.0,,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1626,3187,,28.0,7,1928,28.0,7,1928,5.0,3.0,1.0,,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1627,3188,,16.0,6,1929,16.0,6,1929,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1628,3189,,7.0,6,1937,7.0,6,1937,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1629,3190,,3.0,6,1938,28.0,6,1938,6.0,1.0,0.0,0.0,26,26,7,3,1,1,1,0,0,0.0,0,4.01
1630,3191,,2.0,10,1939,15.0,1,1940,5.0,3.0,0.0,0.0,106,106,10,3,1,1,1,0,0,0.0,0,4.01
1631,3192,,5.0,10,1946,5.0,10,1946,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01
1632,3193,,9.0,8,1946,31.0,8,1946,5.0,3.0,1.0,,23,23,16,4,1,1,1,0,0,0.0,0,4.01
1633,3194,,12.0,9,1949,12.0,9,1949,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1634,3195,,17.0,5,1951,8.0,9,1951,3.0,3.0,0.0,0.0,115,115,7,3,1,1,2,0,0,0.0,0,4.01
1635,3196,,3.0,5,1950,27.0,9,1950,5.0,3.0,0.0,0.0,148,148,15,4,0,1,1,0,0,0.0,0,4.01
1636,3197,,19.0,4,1950,19.0,4,1950,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1637,3198,,3.0,9,1951,3.0,12,1951,7.0,3.0,0.0,0.0,92,92,15,4,0,1,1,0,0,0.0,0,4.01
1638,3199,,2.0,8,1951,2.0,8,1951,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1639,3200,,1.0,5,1952,1.0,5,1952,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1640,3201,,14.0,5,1952,3.0,12,1952,7.0,3.0,0.0,0.0,204,204,15,4,0,1,1,0,0,0.0,0,4.01
1641,3202,,8.0,6,1952,14.0,6,1952,5.0,3.0,0.0,0.0,7,7,12,3,0,1,1,0,0,0.0,0,4.01
1642,3203,,10.0,9,1953,10.0,9,1953,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1643,3204,,10.0,8,1953,10.0,8,1953,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1644,3205,,21.0,5,1954,22.0,5,1954,7.0,3.0,0.0,0.0,2,2,16,4,1,1,1,0,0,0.0,0,4.01
1645,3206,,,5,1969,15.0,8,1969,7.0,3.0,0.0,0.0,107,77,15,4,1,1,1,0,0,0.0,0,4.01
1646,3207,,17.0,10,1953,20.0,6,1954,5.0,3.0,0.0,0.0,247,247,15,4,0,1,1,0,0,0.0,0,4.01
1647,3208,,14.0,12,1953,4.0,7,1954,5.0,3.0,0.0,0.0,203,203,16,4,0,1,1,0,0,0.0,0,4.01
1648,3209,,4.0,10,1954,4.0,10,1954,5.0,3.0,0.0,0.0,1,1,12,3,1,1,1,0,0,0.0,0,4.01
1649,3210,,15.0,9,1954,15.0,9,1954,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1650,3211,,1.0,2,1955,1.0,2,1955,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1651,3212,,29.0,12,1955,29.0,12,1955,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1652,3213,,25.0,12,1955,25.0,12,1955,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1653,3214,,30.0,4,1955,30.0,4,1955,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1654,3215,,19.0,1,1973,20.0,5,1973,5.0,3.0,0.0,0.0,122,122,16,4,1,1,1,0,0,0.0,0,4.01
1655,3216,,15.0,3,1955,9.0,4,1955,7.0,3.0,0.0,0.0,26,26,15,4,0,1,1,0,0,0.0,0,4.01
1656,3217,,31.0,1,1974,4.0,2,1974,5.0,3.0,0.0,0.0,5,5,7,3,0,1,3,0,0,0.0,0,4.01
1657,3218,,28.0,11,1955,28.0,11,1955,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1658,3219,,27.0,7,1955,27.0,7,1955,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1659,3221,,23.0,9,1956,23.0,9,1956,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1660,3222,,12.0,11,1956,12.0,11,1956,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1661,3223,,1.0,9,1956,1.0,9,1956,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1662,3224,,11.0,4,1956,11.0,4,1956,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1663,3225,,30.0,1,1956,7.0,2,1956,5.0,3.0,0.0,0.0,9,9,15,4,0,1,1,0,0,0.0,0,4.01
1664,3226,,17.0,5,1976,17.0,5,1976,5.0,3.0,,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1665,3227,,24.0,9,1974,5.0,10,1974,5.0,3.0,,,12,12,16,4,1,1,1,0,0,0.0,0,4.01
1666,3228,,14.0,9,1939,19.0,9,1939,,3.0,0.0,0.0,6,6,15,4,0,1,1,0,0,0.0,0,4.01
1667,3229,,7.0,1,1949,4.0,4,1949,5.0,3.0,1.0,,88,88,17,4,1,1,2,0,0,0.0,0,4.01
1668,3230,,1.0,1,1957,22.0,1,1959,5.0,3.0,2.0,,752,752,17,4,1,1,1,0,0,0.0,0,4.01
1669,3231,,15.0,8,1959,20.0,8,1961,5.0,3.0,2.0,,737,737,17,4,1,1,1,0,0,0.0,0,4.01
1670,3232,,8.0,3,1895,8.0,3,1895,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1671,3233,,,3,1825,,3,1825,1.0,3.0,0.0,0.0,31,1,16,4,0,2,1,0,0,0.0,0,4.01
1672,3234,,,11,1824,,11,1824,1.0,3.0,0.0,0.0,30,1,16,4,0,1,1,0,0,0.0,0,4.01
1673,3235,,,10,1824,,10,1824,5.0,3.0,0.0,0.0,31,1,16,4,0,1,1,0,0,0.0,0,4.01
1674,3236,,8.0,4,1823,23.0,10,1823,5.0,3.0,0.0,0.0,199,199,16,4,0,1,1,0,0,0.0,0,4.01
1675,3237,,,9,1822,,9,1822,1.0,3.0,0.0,0.0,30,1,16,4,0,1,1,0,0,0.0,0,4.01
1676,3238,,,6,1817,,6,1817,1.0,3.0,0.0,0.0,30,1,16,4,0,1,1,0,0,0.0,0,4.01
1677,3239,,27.0,7,1816,27.0,7,1816,1.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1678,3242,,29.0,3,1955,,4,1955,7.0,3.0,0.0,0.0,33,4,15,4,0,1,1,0,0,0.0,0,4.01
1679,3243,,29.0,1,1955,,2,1955,7.0,3.0,0.0,0.0,31,4,15,4,0,1,1,0,0,0.0,0,4.01
1680,3244,,29.0,10,1962,1.0,11,1962,7.0,3.0,0.0,0.0,4,4,15,4,0,1,1,0,0,0.0,0,4.01
1681,3245,,,6,1862,,10,1864,4.0,1.0,,,884,825,17,4,1,1,1,0,0,0.0,0,4.01
1682,3247,,,7,1871,,1,1872,1.0,2.0,0.0,0.0,215,155,14,4,0,1,1,0,0,0.0,0,4.01
1683,3249,,,7,1891,,10,1892,4.0,3.0,0.0,0.0,489,429,14,4,1,1,1,0,0,0.0,0,4.01
1684,3250,,15.0,8,1900,10.0,10,1900,3.0,1.0,6.0,,57,57,20,5,1,1,1,0,0,0.0,0,4.01
1685,3254,,,8,1912,5.0,11,1913,3.0,1.0,,,462,432,17,4,1,1,1,0,0,0.0,0,4.01
1686,3255,,1.0,6,1912,26.0,8,1912,5.0,3.0,0.0,0.0,87,87,16,4,0,1,1,0,0,0.0,0,4.01
1687,3256,,16.0,10,1916,,10,1916,5.0,3.0,0.0,0.0,16,1,16,4,0,1,1,0,0,0.0,0,4.01
1688,3257,,6.0,7,1921,5.0,11,1921,1.0,2.0,0.0,0.0,123,123,14,4,0,1,1,0,0,0.0,0,4.01
1689,3258,,,6,1914,,12,1914,4.0,3.0,0.0,0.0,214,155,14,4,0,1,1,0,0,0.0,0,4.01
1690,3259,,,9,1921,,3,1922,1.0,2.0,0.0,0.0,212,153,14,4,0,1,1,0,0,0.0,0,4.01
1691,3260,,,1,1926,,1,1926,5.0,1.0,0.0,0.0,31,1,1,2,0,1,1,0,0,0.0,0,4.01
1692,3263,,,3,1943,,6,1943,5.0,1.0,0.0,0.0,122,63,16,4,0,1,1,0,0,0.0,0,4.01
1693,3264,,7.0,11,1944,14.0,8,1945,6.0,1.0,,,281,281,17,4,1,1,1,0,0,0.0,0,4.01
1694,3265,,12.0,5,1947,,2,1948,5.0,3.0,,,294,266,17,4,1,2,1,0,0,0.0,0,4.01
1695,3266,,21.0,7,1949,21.0,7,1949,5.0,3.0,,,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1696,3267,,29.0,1,1973,29.0,1,1973,5.0,3.0,0.0,0.0,1,1,8,3,0,1,1,0,0,0.0,0,4.01
1697,3268,,20.0,11,1974,20.0,11,1974,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1698,3270,,25.0,5,1973,25.0,5,1973,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1699,3271,,8.0,4,1967,8.0,4,1967,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1700,3300,,,5,1968,9.0,7,1968,7.0,,0.0,0.0,70,40,15,4,1,1,1,0,0,0.0,0,4.01
1701,3301,,1.0,10,1903,20.0,10,1903,4.0,1.0,0.0,0.0,20,20,1,2,0,1,1,0,0,0.0,0,4.01
1702,3310,,30.0,10,1961,30.0,10,1961,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1703,3320,,4.0,4,1817,,4,1817,5.0,3.0,0.0,0.0,27,1,7,3,0,1,1,0,0,0.0,0,4.01
1704,3321,,12.0,9,1817,1.0,11,1817,4.0,1.0,0.0,0.0,51,51,11,3,1,1,1,0,0,0.0,0,4.01
1705,3322,,13.0,5,1876,13.0,5,1876,5.0,3.0,0.0,0.0,1,1,1,2,0,3,1,0,0,0.0,0,4.01
1706,3323,,,5,1876,,5,1876,5.0,3.0,0.0,0.0,31,1,7,3,0,1,1,0,0,0.0,0,4.01
1707,3324,,23.0,1,1878,31.0,1,1878,4.0,3.0,0.0,0.0,9,9,7,3,0,1,1,0,0,0.0,0,4.01
1708,3325,,20.0,9,1902,2.0,10,1902,4.0,1.0,0.0,0.0,13,13,7,3,0,1,1,0,0,0.0,0,4.01
1709,3326,,3.0,1,1853,12.0,3,1853,5.0,3.0,0.0,0.0,69,69,16,4,1,1,1,0,0,0.0,0,4.01
1710,3330,,5.0,9,1911,5.0,9,1911,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1711,3340,,16.0,3,1919,16.0,3,1919,,,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1712,3341,,20.0,10,1914,7.0,11,1914,7.0,3.0,0.0,0.0,19,19,15,4,0,1,2,0,0,0.0,0,4.01
1713,3342,,30.0,8,1914,30.0,8,1914,,3.0,0.0,0.0,1,1,8,3,0,1,2,0,0,0.0,0,4.01
1714,3343,,2.0,8,1914,2.0,8,1914,5.0,3.0,0.0,0.0,1,1,10,3,0,1,1,0,0,0.0,0,4.01
1715,3344,,13.0,8,1914,18.0,8,1914,5.0,3.0,0.0,0.0,6,6,7,3,1,1,1,0,0,0.0,0,4.01
1716,3345,,10.0,2,1918,10.0,2,1918,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1717,3346,,19.0,2,1918,6.0,3,1918,5.0,3.0,0.0,0.0,16,16,14,4,0,1,1,0,0,0.0,0,4.01
1718,3348,,4.0,1,1916,11.0,11,1918,,3.0,0.0,0.0,1043,1043,18,4,0,1,4,0,0,0.0,0,4.01
1719,3349,,19.0,8,1915,11.0,11,1918,,3.0,0.0,0.0,1181,1181,16,4,0,1,1,0,0,0.0,0,4.01
1720,3350,,29.0,11,1914,29.0,11,1914,3.0,3.0,0.0,0.0,1,1,15,4,1,1,1,0,0,0.0,0,4.01
1721,3351,,24.0,8,1914,24.0,8,1914,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1722,3352,,21.0,8,1915,22.0,9,1915,4.0,1.0,0.0,0.0,33,33,7,3,0,1,1,0,0,0.0,0,4.01
1723,3360,,8.0,11,1960,8.0,11,1960,5.0,3.0,3.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1724,3361,,,12,1961,26.0,2,1962,5.0,3.0,0.0,0.0,88,58,7,3,1,1,3,0,0,0.0,0,4.01
1725,3362,,22.0,3,1926,22.0,3,1926,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01
