,DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
1133,2138,-9.0,20.0,9,1972,22.0,9,1972,7.0,3.0,0.0,0.0,3,3,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,LIB,620,20.0,9,1972,22.0,9,1972,1,0,0,-9.0,0.0,0.0,12,3,1,4.01,0
1134,2138,-9.0,20.0,9,1972,22.0,9,1972,7.0,3.0,0.0,0.0,3,3,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,SUD,625,20.0,9,1972,22.0,9,1972,0,0,0,-9.0,0.0,0.0,16,4,1,4.01,0
1135,2141,-9.0,9.0,10,1978,3.0,6,1979,2.0,2.0,6.0,-9.0,238,238,20,5,1,2,1,0,0,0.0,0,4.01,-9.0,LIB,620,11.0,3,1979,3.0,6,1979,1,0,0,-9.0,4.0,-9.0,20,5,0,4.01,0
1136,2141,-9.0,9.0,10,1978,3.0,6,1979,2.0,2.0,6.0,-9.0,238,238,20,5,1,2,1,0,0,0.0,0,4.01,-9.0,TAZ,510,9.0,10,1978,3.0,6,1979,0,0,0,-9.0,6.0,-9.0,20,5,1,4.01,0
1137,2141,-9.0,9.0,10,1978,3.0,6,1979,2.0,2.0,6.0,-9.0,238,238,20,5,1,2,1,0,0,0.0,0,4.01,-9.0,UGA,500,9.0,10,1978,3.0,6,1979,1,1,1,-9.0,6.0,-9.0,20,5,1,4.01,0
1138,2144,-9.0,4.0,2,1977,14.0,2,1977,7.0,1.0,0.0,0.0,11,11,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,KEN,501,4.0,2,1977,14.0,2,1977,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1139,2144,-9.0,4.0,2,1977,14.0,2,1977,7.0,1.0,0.0,0.0,11,11,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,TAZ,510,4.0,2,1977,14.0,2,1977,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1140,2157,-9.0,29.0,1,1963,27.0,2,1963,2.0,2.0,1.0,-9.0,30,30,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,YAR,678,29.0,1,1963,27.0,2,1963,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1141,2157,-9.0,29.0,1,1963,27.0,2,1963,2.0,2.0,1.0,-9.0,30,30,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,29.0,1,1963,27.0,2,1963,0,0,0,-9.0,1.0,-9.0,16,4,1,4.01,0
1142,2163,-9.0,19.0,2,1983,19.0,2,1983,6.0,1.0,1.0,-9.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CYP,352,19.0,2,1983,19.0,2,1983,0,0,0,-9.0,0.0,0.0,17,4,1,4.01,0
1143,2163,-9.0,19.0,2,1983,19.0,2,1983,6.0,1.0,1.0,-9.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,EGY,651,19.0,2,1983,19.0,2,1983,1,1,2,-9.0,1.0,-9.0,17,4,1,4.01,0
1144,2168,-9.0,7.0,5,1871,7.0,5,1871,4.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,-9.0,FRN,220,7.0,5,1871,7.0,5,1871,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1145,2168,-9.0,7.0,5,1871,7.0,5,1871,4.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,7.0,5,1871,7.0,5,1871,1,0,0,-9.0,0.0,0.0,1,2,1,4.01,0
1146,2182,-9.0,-9.0,12,1917,-9.0,12,1917,1.0,2.0,-9.0,-9.0,31,1,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,-9.0,12,1917,-9.0,12,1917,1,1,2,-9.0,-9.0,-9.0,17,4,1,4.01,0
1147,2182,-9.0,-9.0,12,1917,-9.0,12,1917,1.0,2.0,-9.0,-9.0,31,1,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,-9.0,12,1917,-9.0,12,1917,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1148,2183,-9.0,15.0,7,1913,19.0,5,1914,4.0,3.0,0.0,0.0,309,309,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,USA,2,15.0,7,1913,19.0,5,1914,1,1,3,-9.0,0.0,0.0,16,4,1,4.01,0
1149,2183,-9.0,15.0,7,1913,19.0,5,1914,4.0,3.0,0.0,0.0,309,309,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,MEX,70,15.0,7,1913,19.0,5,1914,0,0,0,-9.0,0.0,0.0,16,4,1,4.01,0
1150,2200,-9.0,-9.0,3,1875,12.0,12,1875,4.0,3.0,0.0,0.0,287,257,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,-9.0,3,1875,12.0,12,1875,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1151,2200,-9.0,-9.0,3,1875,12.0,12,1875,4.0,3.0,0.0,0.0,287,257,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,JPN,740,-9.0,3,1875,12.0,12,1875,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1152,2201,-9.0,25.0,3,1879,20.0,9,1879,1.0,2.0,0.0,0.0,180,180,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,25.0,3,1879,20.0,9,1879,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1153,2201,-9.0,25.0,3,1879,20.0,9,1879,1.0,2.0,0.0,0.0,180,180,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,JPN,740,25.0,3,1879,20.0,9,1879,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1154,2204,-9.0,22.0,4,1909,4.0,9,1909,4.0,1.0,1.0,-9.0,136,136,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,22.0,4,1909,4.0,9,1909,0,1,2,-9.0,1.0,-9.0,17,4,1,4.01,0
1155,2204,-9.0,22.0,4,1909,4.0,9,1909,4.0,1.0,1.0,-9.0,136,136,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,JPN,740,22.0,4,1909,4.0,9,1909,1,0,0,-9.0,1.0,-9.0,17,4,1,4.01,0
1156,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,FRN,220,15.0,3,1926,15.0,3,1926,1,0,0,-9.0,0.0,0.0,1,2,0,4.01,0
1157,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,GMY,255,15.0,3,1926,15.0,3,1926,1,0,0,-9.0,0.0,0.0,1,2,0,4.01,0
1158,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,UKG,200,15.0,3,1926,15.0,3,1926,1,0,0,-9.0,0.0,0.0,1,2,0,4.01,0
1159,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,USA,2,15.0,3,1926,15.0,3,1926,1,0,0,-9.0,0.0,0.0,1,2,0,4.01,0
1160,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,USR,365,15.0,3,1926,15.0,3,1926,1,0,0,-9.0,0.0,0.0,1,2,0,4.01,0
1161,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,ITA,325,15.0,3,1926,15.0,3,1926,1,0,0,-9.0,0.0,0.0,1,2,0,4.01,0
1162,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,CHN,710,12.0,3,1926,18.0,3,1926,0,0,0,-9.0,1.0,-9.0,17,4,1,4.01,0
1163,2208,-9.0,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,-9.0,7,7,17,4,1,7,1,0,0,0.0,0,4.01,-9.0,JPN,740,12.0,3,1926,18.0,3,1926,1,1,2,-9.0,1.0,-9.0,17,4,1,4.01,0
1164,2211,-9.0,8.0,4,1933,13.0,9,1933,1.0,2.0,3.0,-9.0,159,159,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,JPN,740,8.0,4,1933,13.0,9,1933,1,1,1,-9.0,2.0,-9.0,14,4,1,4.01,0
1165,2211,-9.0,8.0,4,1933,13.0,9,1933,1.0,2.0,3.0,-9.0,159,159,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,8.0,4,1933,13.0,9,1933,0,0,0,-9.0,2.0,-9.0,17,4,1,4.01,0
1166,2212,-9.0,20.0,5,1935,10.0,6,1935,4.0,1.0,0.0,0.0,22,22,12,3,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,20.0,5,1935,10.0,6,1935,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1167,2212,-9.0,20.0,5,1935,10.0,6,1935,4.0,1.0,0.0,0.0,22,22,12,3,0,1,1,0,0,0.0,0,4.01,-9.0,JPN,740,20.0,5,1935,10.0,6,1935,1,1,1,-9.0,0.0,0.0,12,3,1,4.01,0
1168,2213,-9.0,13.0,6,1935,27.0,6,1935,4.0,1.0,1.0,-9.0,15,15,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,JPN,740,13.0,6,1935,27.0,6,1935,1,1,1,-9.0,1.0,-9.0,17,4,1,4.01,0
1169,2213,-9.0,13.0,6,1935,27.0,6,1935,4.0,1.0,1.0,-9.0,15,15,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,13.0,6,1935,27.0,6,1935,0,0,0,-9.0,1.0,-9.0,17,4,1,4.01,0
1170,2215,-9.0,27.0,6,1958,7.0,7,1958,7.0,3.0,0.0,0.0,11,11,16,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,27.0,6,1958,7.0,7,1958,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1171,2215,-9.0,27.0,6,1958,7.0,7,1958,7.0,3.0,0.0,0.0,11,11,16,4,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,27.0,6,1958,7.0,7,1958,1,0,0,-9.0,0.0,0.0,16,4,1,4.01,0
1172,2220,-9.0,28.0,1,1964,27.0,3,1964,7.0,3.0,1.0,-9.0,60,60,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,28.0,1,1964,27.0,3,1964,0,0,0,-9.0,0.0,0.0,16,4,1,4.01,0
1173,2220,-9.0,28.0,1,1964,27.0,3,1964,7.0,3.0,1.0,-9.0,60,60,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,USA,2,28.0,1,1964,27.0,3,1964,1,0,0,-9.0,1.0,-9.0,12,3,1,4.01,0
1174,2221,-9.0,21.0,10,1970,10.0,11,1970,7.0,3.0,0.0,0.0,21,21,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,USA,2,21.0,10,1970,10.0,11,1970,1,0,0,-9.0,0.0,0.0,12,3,1,4.01,0
1175,2221,-9.0,21.0,10,1970,10.0,11,1970,7.0,3.0,0.0,0.0,21,21,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,21.0,10,1970,10.0,11,1970,0,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1176,2222,-9.0,9.0,4,1977,10.0,4,1977,7.0,3.0,0.0,0.0,2,2,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,9.0,4,1977,10.0,4,1977,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1177,2222,-9.0,9.0,4,1977,10.0,4,1977,7.0,3.0,0.0,0.0,2,2,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,9.0,4,1977,10.0,4,1977,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1178,2223,-9.0,19.0,11,1978,2.0,1,1979,4.0,3.0,0.0,0.0,45,45,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,19.0,11,1978,2.0,1,1979,1,1,2,-9.0,0.0,0.0,1,2,1,4.01,0
1179,2223,-9.0,19.0,11,1978,2.0,1,1979,4.0,3.0,0.0,0.0,45,45,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,USA,2,19.0,11,1978,2.0,1,1979,0,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
1180,2224,-9.0,9.0,8,1979,10.0,8,1979,7.0,1.0,0.0,0.0,2,2,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,USA,2,9.0,8,1979,10.0,8,1979,0,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
1181,2224,-9.0,9.0,8,1979,10.0,8,1979,7.0,1.0,0.0,0.0,2,2,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,9.0,8,1979,10.0,8,1979,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1182,2228,-9.0,12.0,5,1981,14.0,5,1981,7.0,3.0,0.0,0.0,3,3,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,12.0,5,1981,14.0,5,1981,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1183,2228,-9.0,12.0,5,1981,14.0,5,1981,7.0,3.0,0.0,0.0,3,3,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,12.0,5,1981,14.0,5,1981,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1184,2230,-9.0,12.0,9,1984,19.0,9,1984,7.0,3.0,0.0,0.0,8,8,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,12.0,9,1984,19.0,9,1984,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1185,2230,-9.0,12.0,9,1984,19.0,9,1984,7.0,3.0,0.0,0.0,8,8,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,12.0,9,1984,19.0,9,1984,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1186,2236,-9.0,10.0,8,1856,12.0,2,1858,3.0,1.0,0.0,0.0,552,552,13,4,1,1,1,0,0,0.0,0,4.01,-9.0,BRA,140,10.0,8,1856,12.0,2,1858,0,0,0,-9.0,0.0,0.0,10,3,1,4.01,0
1187,2236,-9.0,10.0,8,1856,12.0,2,1858,3.0,1.0,0.0,0.0,552,552,13,4,1,1,1,0,0,0.0,0,4.01,-9.0,PAR,150,10.0,8,1856,12.0,2,1858,1,1,1,-9.0,0.0,0.0,13,4,1,4.01,0
1188,2302,-9.0,12.0,3,1939,16.0,3,1939,1.0,2.0,0.0,0.0,5,5,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,CZE,315,12.0,3,1939,16.0,3,1939,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1189,2302,-9.0,12.0,3,1939,16.0,3,1939,1.0,2.0,0.0,0.0,5,5,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,12.0,3,1939,16.0,3,1939,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1190,2315,-9.0,26.0,10,1986,26.0,4,1987,7.0,3.0,0.0,0.0,183,183,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,26.0,10,1986,26.0,4,1987,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1191,2315,-9.0,26.0,10,1986,26.0,4,1987,7.0,3.0,0.0,0.0,183,183,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ROK,732,26.0,10,1986,26.0,4,1987,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1192,2316,-9.0,-9.0,2,1929,10.0,5,1930,6.0,1.0,-9.0,-9.0,99,72,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,BRA,140,-9.0,2,1929,10.0,5,1930,0,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
1193,2316,-9.0,-9.0,2,1929,10.0,5,1930,6.0,1.0,-9.0,-9.0,99,72,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,PAR,150,-9.0,2,1929,10.0,5,1930,1,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
1194,2322,-9.0,24.0,1,1858,-9.0,5,1858,4.0,3.0,0.0,0.0,128,98,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,24.0,1,1858,-9.0,5,1858,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1195,2322,-9.0,24.0,1,1858,-9.0,5,1858,4.0,3.0,0.0,0.0,128,98,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,PER,135,24.0,1,1858,-9.0,5,1858,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1196,2326,-9.0,-9.0,9,1977,-9.0,2,1978,6.0,1.0,0.0,0.0,181,125,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,GUY,110,-9.0,9,1977,-9.0,2,1978,1,1,1,-9.0,0.0,0.0,15,4,1,4.01,0
1197,2326,-9.0,-9.0,9,1977,-9.0,2,1978,6.0,1.0,0.0,0.0,181,125,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,SUR,115,-9.0,9,1977,-9.0,2,1978,0,1,1,-9.0,0.0,0.0,16,4,1,4.01,0
1198,2327,-9.0,10.0,8,1976,10.0,8,1976,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,TUR,640,10.0,8,1976,10.0,8,1976,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1199,2327,-9.0,10.0,8,1976,10.0,8,1976,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ISR,666,10.0,8,1976,10.0,8,1976,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1200,2335,-9.0,31.0,8,1976,6.0,9,1976,6.0,1.0,0.0,0.0,7,7,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,ISR,666,31.0,8,1976,6.0,9,1976,1,1,2,-9.0,0.0,0.0,17,4,1,4.01,0
1201,2335,-9.0,31.0,8,1976,6.0,9,1976,6.0,1.0,0.0,0.0,7,7,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,USA,2,31.0,8,1976,6.0,9,1976,0,0,0,-9.0,0.0,0.0,17,4,1,4.01,0
1202,2341,-9.0,14.0,7,1898,14.0,8,1898,4.0,2.0,0.0,0.0,32,32,7,3,0,1,1,0,0,0.0,0,4.01,-9.0,COL,100,14.0,7,1898,14.0,8,1898,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1203,2341,-9.0,14.0,7,1898,14.0,8,1898,4.0,2.0,0.0,0.0,32,32,7,3,0,1,1,0,0,0.0,0,4.01,-9.0,ITA,325,14.0,7,1898,14.0,8,1898,1,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
1204,2342,-9.0,4.0,6,1902,25.0,11,1902,2.0,2.0,-9.0,-9.0,175,175,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,COL,100,4.0,6,1902,25.0,11,1902,1,1,3,-9.0,-9.0,-9.0,17,4,1,4.01,0
1205,2342,-9.0,4.0,6,1902,25.0,11,1902,2.0,2.0,-9.0,-9.0,175,175,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,VEN,101,4.0,6,1902,25.0,11,1902,0,1,3,-9.0,-9.0,-9.0,17,4,1,4.01,0
1206,2343,-9.0,3.0,4,1896,21.0,4,1896,7.0,3.0,0.0,0.0,19,19,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,3.0,4,1896,21.0,4,1896,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1207,2343,-9.0,3.0,4,1896,21.0,4,1896,7.0,3.0,0.0,0.0,19,19,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,COL,100,3.0,4,1896,21.0,4,1896,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1208,2357,-9.0,2.0,7,1978,17.0,3,1979,6.0,1.0,-9.0,-9.0,259,259,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,YAR,678,2.0,7,1978,17.0,3,1979,0,1,3,-9.0,-9.0,-9.0,17,4,1,4.01,0
1209,2357,-9.0,2.0,7,1978,17.0,3,1979,6.0,1.0,-9.0,-9.0,259,259,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,YPR,680,2.0,7,1978,17.0,3,1979,1,1,3,-9.0,-9.0,-9.0,17,4,1,4.01,0
1210,2360,-9.0,6.0,4,1965,24.0,8,1965,6.0,1.0,-9.0,-9.0,141,141,16,4,1,2,1,0,0,0.0,0,4.01,-9.0,SAU,670,6.0,4,1965,24.0,8,1965,0,1,2,-9.0,-9.0,-9.0,10,3,1,4.01,0
1211,2360,-9.0,6.0,4,1965,24.0,8,1965,6.0,1.0,-9.0,-9.0,141,141,16,4,1,2,1,0,0,0.0,0,4.01,-9.0,YAR,678,4.0,8,1965,24.0,8,1965,1,0,0,-9.0,0.0,0.0,7,3,0,4.01,0
1212,2360,-9.0,6.0,4,1965,24.0,8,1965,6.0,1.0,-9.0,-9.0,141,141,16,4,1,2,1,0,0,0.0,0,4.01,-9.0,EGY,651,6.0,4,1965,24.0,8,1965,1,1,2,-9.0,0.0,0.0,16,4,1,4.01,0
1213,2363,-9.0,-9.0,7,1918,15.0,2,1920,2.0,3.0,-9.0,-9.0,595,565,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,-9.0,7,1918,15.0,2,1920,1,1,3,-9.0,-9.0,-9.0,14,4,1,4.01,0
1214,2363,-9.0,-9.0,7,1918,15.0,2,1920,2.0,3.0,-9.0,-9.0,595,565,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,-9.0,7,1918,15.0,2,1920,0,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
1215,2364,-9.0,-9.0,2,1920,6.0,4,1920,2.0,3.0,-9.0,-9.0,66,38,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,-9.0,2,1920,6.0,4,1920,0,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
1216,2364,-9.0,-9.0,2,1920,6.0,4,1920,2.0,3.0,-9.0,-9.0,66,38,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,-9.0,2,1920,6.0,4,1920,1,1,3,-9.0,-9.0,-9.0,16,4,1,4.01,0
1217,2365,-9.0,23.0,11,1918,6.0,4,1919,2.0,3.0,-9.0,-9.0,135,135,16,4,1,4,1,0,0,0.0,0,4.01,-9.0,UKG,200,23.0,11,1918,6.0,4,1919,1,1,3,-9.0,-9.0,-9.0,7,3,1,4.01,0
1218,2365,-9.0,23.0,11,1918,6.0,4,1919,2.0,3.0,-9.0,-9.0,135,135,16,4,1,4,1,0,0,0.0,0,4.01,-9.0,FRN,220,23.0,11,1918,6.0,4,1919,1,1,3,-9.0,-9.0,-9.0,14,4,1,4.01,0
1219,2365,-9.0,23.0,11,1918,6.0,4,1919,2.0,3.0,-9.0,-9.0,135,135,16,4,1,4,1,0,0,0.0,0,4.01,-9.0,GRC,350,17.0,12,1918,6.0,4,1919,1,1,3,-9.0,-9.0,-9.0,14,4,0,4.01,0
1220,2365,-9.0,23.0,11,1918,6.0,4,1919,2.0,3.0,-9.0,-9.0,135,135,16,4,1,4,1,0,0,0.0,0,4.01,-9.0,RUM,360,17.0,12,1918,6.0,4,1919,1,1,3,-9.0,-9.0,-9.0,14,4,0,4.01,0
1221,2365,-9.0,23.0,11,1918,6.0,4,1919,2.0,3.0,-9.0,-9.0,135,135,16,4,1,4,1,0,0,0.0,0,4.01,-9.0,USR,365,23.0,11,1918,6.0,4,1919,0,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
1222,2366,-9.0,28.0,6,1918,12.0,10,1919,2.0,3.0,-9.0,-9.0,472,472,16,4,1,5,1,0,0,0.0,0,4.01,-9.0,UKG,200,28.0,6,1918,12.0,10,1919,1,1,3,-9.0,-9.0,-9.0,14,4,1,4.01,0
1223,2366,-9.0,28.0,6,1918,12.0,10,1919,2.0,3.0,-9.0,-9.0,472,472,16,4,1,5,1,0,0,0.0,0,4.01,-9.0,YUG,345,28.0,6,1918,12.0,10,1919,1,1,3,-9.0,-9.0,-9.0,14,4,1,4.01,0
1224,2366,-9.0,28.0,6,1918,12.0,10,1919,2.0,3.0,-9.0,-9.0,472,472,16,4,1,5,1,0,0,0.0,0,4.01,-9.0,FRN,220,28.0,6,1918,12.0,10,1919,1,1,3,-9.0,-9.0,-9.0,14,4,1,4.01,0
1225,2366,-9.0,28.0,6,1918,12.0,10,1919,2.0,3.0,-9.0,-9.0,472,472,16,4,1,5,1,0,0,0.0,0,4.01,-9.0,ITA,325,28.0,6,1918,12.0,10,1919,1,1,3,-9.0,-9.0,-9.0,14,4,1,4.01,0
1226,2366,-9.0,28.0,6,1918,12.0,10,1919,2.0,3.0,-9.0,-9.0,472,472,16,4,1,5,1,0,0,0.0,0,4.01,-9.0,USA,2,28.0,6,1918,12.0,10,1919,1,1,3,-9.0,-9.0,-9.0,14,4,1,4.01,0
1227,2366,-9.0,28.0,6,1918,12.0,10,1919,2.0,3.0,-9.0,-9.0,472,472,16,4,1,5,1,0,0,0.0,0,4.01,-9.0,USR,365,28.0,6,1918,12.0,10,1919,0,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
1228,2367,-9.0,1.0,1,1854,1.0,12,1854,3.0,2.0,-9.0,-9.0,335,335,17,4,1,1,3,0,0,0.0,0,4.01,-9.0,FRN,220,31.0,5,1854,1.0,12,1854,0,0,0,-9.0,-9.0,-9.0,7,3,0,4.01,0
1229,2367,-9.0,1.0,1,1854,1.0,12,1854,3.0,2.0,-9.0,-9.0,335,335,17,4,1,1,3,0,0,0.0,0,4.01,-9.0,UKG,200,1.0,1,1854,1.0,12,1854,0,0,0,-9.0,-9.0,-9.0,7,3,1,4.01,0
1230,2367,-9.0,1.0,1,1854,1.0,12,1854,3.0,2.0,-9.0,-9.0,335,335,17,4,1,1,3,0,0,0.0,0,4.01,-9.0,GRC,350,1.0,1,1854,1.0,12,1854,1,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
1231,2367,-9.0,1.0,1,1854,1.0,12,1854,3.0,2.0,-9.0,-9.0,335,335,17,4,1,1,3,0,0,0.0,0,4.01,-9.0,TUR,640,1.0,1,1854,1.0,12,1854,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1232,2369,-9.0,20.0,4,1887,28.0,4,1887,7.0,1.0,0.0,0.0,9,9,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,FRN,220,20.0,4,1887,28.0,4,1887,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1233,2369,-9.0,20.0,4,1887,28.0,4,1887,7.0,1.0,0.0,0.0,9,9,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,20.0,4,1887,28.0,4,1887,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1234,2550,-9.0,22.0,3,1985,27.0,3,1985,7.0,3.0,0.0,0.0,6,6,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,22.0,3,1985,27.0,3,1985,0,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
