,DispNum3,DispNum4,StAbb,ccode,StDay,StMon,StYear,EndDay,EndMon,EndYear,SideA,RevState,RevType1,RevType2,Fatality,FataPre,HiAct,HostLev,Orig,Version
120,57,,UKG,200,13.0,6,1853,30.0,3,1856,0,0,0,,6.0,,20,5,0,4.01
121,57,,FRN,220,13.0,6,1853,30.0,3,1856,0,0,0,,6.0,,20,5,0,4.01
122,61,,USA,2,28.0,1,1962,12.0,12,1962,1,1,3,,0.0,0.0,13,4,1,4.01
123,61,,USR,365,28.0,1,1962,12.0,12,1962,0,0,0,,0.0,0.0,16,4,1,4.01
124,61,,CUB,40,28.0,1,1962,12.0,12,1962,0,0,0,,0.0,0.0,16,4,1,4.01
125,64,,TUR,640,5.0,4,1826,6.0,10,1826,0,0,0,,0.0,0.0,0,1,1,4.01
126,64,,USR,365,5.0,4,1826,6.0,10,1826,1,1,2,,0.0,0.0,7,3,1,4.01
127,65,,RUM,360,1.0,7,1883,1.0,7,1883,0,0,0,,0.0,0.0,0,1,1,4.01
128,65,,AUH,300,1.0,7,1883,1.0,7,1883,1,1,1,,0.0,0.0,1,2,1,4.01
129,67,,YUG,345,25.0,7,1934,31.0,7,1934,1,0,0,,0.0,0.0,7,3,1,4.01
130,67,,GMY,255,25.0,7,1934,31.0,7,1934,0,0,0,,0.0,0.0,0,1,1,4.01
131,67,,ITA,325,25.0,7,1934,31.0,7,1934,1,0,0,,0.0,0.0,7,3,1,4.01
132,67,,CZE,315,25.0,7,1934,31.0,7,1934,1,0,0,,0.0,0.0,7,3,1,4.01
133,68,,DOM,42,,1,1900,9.0,2,1900,0,0,0,,0.0,0.0,0,1,1,4.01
134,68,,FRN,220,,1,1900,9.0,2,1900,1,0,0,,0.0,0.0,2,2,1,4.01
135,68,,USA,2,,1,1900,9.0,2,1900,1,0,0,,0.0,0.0,7,3,1,4.01
136,69,,DOM,42,25.0,3,1914,29.0,11,1916,0,0,0,,0.0,0.0,0,1,1,4.01
137,69,,USA,2,25.0,3,1914,29.0,11,1916,1,1,3,,0.0,0.0,16,4,1,4.01
138,71,,GRC,350,17.0,1,1850,27.0,4,1850,0,0,0,,0.0,0.0,0,1,1,4.01
139,71,,UKG,200,17.0,1,1850,27.0,4,1850,1,1,2,,0.0,0.0,13,4,1,4.01
140,72,,ALB,339,23.0,6,1934,23.0,6,1934,0,0,0,,0.0,0.0,0,1,1,4.01
141,72,,ITA,325,23.0,6,1934,23.0,6,1934,1,1,1,,0.0,0.0,7,3,1,4.01
142,77,,UKG,200,18.0,9,1898,4.0,11,1898,1,1,1,,0.0,0.0,7,3,1,4.01
143,77,,FRN,220,18.0,9,1898,4.0,11,1898,0,0,0,,0.0,0.0,7,3,1,4.01
144,78,,PAP,327,17.0,7,1847,17.0,1,1848,0,0,0,,0.0,0.0,0,1,1,4.01
145,78,,AUH,300,17.0,7,1847,17.0,1,1848,1,1,2,,0.0,0.0,7,3,1,4.01
146,86,,SPN,230,8.0,8,1907,23.0,3,1908,1,0,0,,,,14,4,0,4.01
147,86,,FRN,220,25.0,3,1907,23.0,3,1908,1,1,2,,,,14,4,1,4.01
148,86,,MOR,600,25.0,3,1907,23.0,3,1908,0,0,0,,,,17,4,1,4.01
149,88,,GMY,255,6.0,7,1870,25.0,2,1871,0,1,4,,6.0,,20,5,1,4.01
150,88,,BAD,267,16.0,7,1870,22.0,11,1870,0,0,0,,6.0,,20,5,0,4.01
151,88,,FRN,220,6.0,7,1870,25.0,2,1871,1,0,0,,6.0,,20,5,1,4.01
152,88,,WRT,271,17.0,7,1870,22.0,11,1870,0,0,0,,6.0,,20,5,0,4.01
153,88,,BAV,245,16.0,7,1870,15.0,11,1870,0,0,0,,6.0,,20,5,0,4.01
154,89,,USR,365,6.0,1,1823,6.0,1,1823,1,0,0,,0.0,0.0,1,2,0,4.01
155,89,,GMY,255,6.0,1,1823,6.0,1,1823,1,0,0,,0.0,0.0,1,2,0,4.01
156,89,,AUH,300,6.0,1,1823,6.0,1,1823,1,0,0,,0.0,0.0,1,2,0,4.01
157,89,,FRN,220,21.0,9,1822,13.0,11,1823,1,1,2,,4.0,,20,5,1,4.01
158,89,,SPN,230,21.0,9,1822,13.0,11,1823,0,0,0,,5.0,,20,5,1,4.01
159,91,,TUR,640,22.0,5,1887,22.0,5,1887,0,0,0,,0.0,0.0,0,1,1,4.01
160,91,,USR,365,22.0,5,1887,22.0,5,1887,1,1,2,,0.0,0.0,3,2,1,4.01
161,92,,FRN,220,18.0,2,1964,29.0,2,1964,1,1,3,,1.0,,17,4,1,4.01
162,92,,GAB,481,18.0,2,1964,29.0,2,1964,0,0,0,,2.0,,17,4,1,4.01
163,95,,HAI,41,,10,1909,,4,1910,0,0,0,,0.0,0.0,0,1,1,4.01
164,95,,GMY,255,,10,1909,,4,1910,1,1,2,,0.0,0.0,7,3,1,4.01
165,96,,GRC,350,26.0,4,1886,7.0,6,1886,0,0,0,,0.0,0.0,0,1,1,4.01
166,96,,ITA,325,26.0,4,1886,7.0,6,1886,1,1,2,,0.0,0.0,13,4,1,4.01
167,96,,UKG,200,26.0,4,1886,7.0,6,1886,1,1,2,,0.0,0.0,13,4,1,4.01
168,96,,GMY,255,26.0,4,1886,7.0,6,1886,1,1,2,,0.0,0.0,13,4,1,4.01
169,96,,AUH,300,26.0,4,1886,7.0,6,1886,1,1,2,,0.0,0.0,13,4,1,4.01
170,96,,USR,365,26.0,4,1886,7.0,6,1886,1,1,2,,0.0,0.0,13,4,1,4.01
171,100,,HAI,41,13.0,12,1914,9.0,9,1915,0,0,0,,0.0,0.0,0,1,1,4.01
172,100,,USA,2,13.0,12,1914,9.0,9,1915,1,1,2,,0.0,0.0,16,4,1,4.01
173,104,,USR,365,,3,1880,,7,1880,1,0,0,,0.0,0.0,7,3,1,4.01
174,104,,CHN,710,,3,1880,,7,1880,0,1,1,,0.0,0.0,7,3,1,4.01
175,106,,JPN,740,23.0,4,1895,1.0,7,1895,0,0,0,,0.0,0.0,0,1,1,4.01
176,106,,GMY,255,23.0,4,1895,23.0,4,1895,1,1,2,,0.0,0.0,1,2,1,4.01
177,106,,FRN,220,23.0,4,1895,23.0,4,1895,1,1,2,,0.0,0.0,1,2,1,4.01
178,106,,USR,365,23.0,4,1895,1.0,7,1895,1,1,2,,0.0,0.0,7,3,1,4.01
179,108,,ALB,339,7.0,4,1939,8.0,4,1939,0,0,0,,,,0,1,1,4.01
180,108,,ITA,325,7.0,4,1939,8.0,4,1939,1,1,1,,1.0,,14,4,1,4.01
181,109,,ITA,325,,9,1904,,10,1904,0,0,0,,0.0,0.0,0,1,1,4.01
182,109,,AUH,300,,9,1904,,10,1904,1,0,0,,0.0,0.0,10,3,1,4.01
183,111,,UKG,200,22.0,8,1935,9.0,5,1936,1,0,0,,0.0,0.0,7,3,0,4.01
184,111,,ETH,530,22.0,11,1934,9.0,5,1936,1,0,0,,6.0,,20,5,1,4.01
185,111,,ITA,325,22.0,11,1934,9.0,5,1936,0,1,1,,6.0,,20,5,1,4.01
186,112,,FRN,220,10.0,9,1860,29.0,9,1860,0,0,0,,0.0,0.0,7,3,0,4.01
187,112,,ITA,325,7.0,9,1860,29.0,9,1860,1,1,1,,4.0,,20,5,1,4.01
188,112,,PAP,327,7.0,9,1860,29.0,9,1860,0,0,0,,5.0,,20,5,1,4.01
189,113,,FRN,220,13.0,11,1860,19.0,1,1861,0,0,0,,0.0,0.0,7,3,0,4.01
190,113,,SIC,329,18.0,9,1860,13.0,2,1861,0,0,0,,4.0,,20,5,1,4.01
191,113,,ITA,325,18.0,9,1860,13.0,2,1861,1,1,1,,5.0,,20,5,1,4.01
192,114,,TUR,640,12.0,9,1911,18.0,10,1911,0,1,2,,6.0,,20,5,1,4.01
193,114,,ITA,325,12.0,9,1911,18.0,10,1911,1,0,0,,6.0,,20,5,1,4.01
194,115,,GMY,255,24.0,6,1859,12.0,7,1859,1,0,0,,0.0,0.0,10,3,0,4.01
195,115,,AUH,300,29.0,1,1859,12.0,7,1859,1,0,0,,6.0,,20,5,1,4.01
196,115,,FRN,220,22.0,4,1859,12.0,7,1859,0,0,0,,6.0,,20,5,0,4.01
197,115,,ITA,325,29.0,1,1859,12.0,7,1859,0,1,1,,6.0,,20,5,1,4.01
198,119,,USR,365,12.0,3,1885,22.0,5,1885,0,1,1,,0.0,0.0,7,3,1,4.01
199,119,,UKG,200,12.0,3,1885,22.0,5,1885,1,0,0,,0.0,0.0,10,3,1,4.01
200,121,,AUH,300,2.0,7,1853,2.0,7,1853,0,0,0,,0.0,0.0,0,1,1,4.01
201,121,,USA,2,2.0,7,1853,2.0,7,1853,1,1,2,,0.0,0.0,7,3,1,4.01
202,122,,IRN,630,29.0,6,1961,29.0,6,1961,0,0,0,,0.0,0.0,0,1,0,4.01
203,122,,SAU,670,1.0,7,1961,28.0,2,1962,0,0,0,,0.0,0.0,7,3,0,4.01
204,122,,TUN,616,10.0,9,1961,28.0,2,1962,0,0,0,,0.0,0.0,7,3,0,4.01
205,122,,UKG,200,26.0,6,1961,28.0,2,1962,0,0,0,,0.0,0.0,7,3,0,4.01
206,122,,SUD,625,10.0,9,1961,28.0,2,1962,0,0,0,,0.0,0.0,7,3,0,4.01
207,122,,EGY,651,10.0,9,1961,28.0,2,1962,0,0,0,,0.0,0.0,7,3,0,4.01
208,122,,JOR,663,10.0,9,1961,28.0,2,1962,0,0,0,,0.0,0.0,7,3,0,4.01
209,122,,KUW,690,25.0,6,1961,28.0,2,1962,0,0,0,,0.0,0.0,10,3,1,4.01
210,122,,IRQ,645,25.0,6,1961,28.0,2,1962,1,1,1,,0.0,0.0,16,4,1,4.01
211,123,,FRN,220,,4,1845,26.0,3,1846,1,1,2,,,,13,4,1,4.01
212,123,,UKG,200,,4,1845,26.0,3,1846,1,1,2,,,,13,4,1,4.01
213,123,,ARG,160,,4,1845,26.0,3,1846,0,0,0,,,,17,4,1,4.01
214,125,,EGY,651,14.0,5,1958,24.0,10,1958,0,0,0,,0.0,0.0,0,1,1,4.01
215,125,,IRQ,645,15.0,7,1958,24.0,10,1958,0,0,0,,0.0,0.0,0,1,0,4.01
216,125,,USR,365,17.0,5,1958,24.0,10,1958,0,0,0,,0.0,0.0,7,3,0,4.01
217,125,,USA,2,14.0,5,1958,24.0,10,1958,1,1,2,,0.0,0.0,7,3,1,4.01
218,125,,UKG,200,14.0,7,1958,24.0,10,1958,1,1,2,,0.0,0.0,8,3,0,4.01
219,126,,TUR,640,,1,1853,25.0,2,1853,0,0,0,,0.0,0.0,0,1,1,4.01
220,126,,USR,365,,2,1853,25.0,2,1853,1,1,2,,0.0,0.0,7,3,0,4.01
221,126,,AUH,300,,1,1853,25.0,2,1853,1,1,2,,0.0,0.0,7,3,1,4.01
222,127,,GMY,255,3.0,3,1921,5.0,11,1921,0,0,0,,0.0,0.0,0,1,1,4.01
223,127,,ITA,325,5.0,5,1921,5.0,5,1921,1,0,0,,0.0,0.0,3,2,0,4.01
224,127,,UKG,200,3.0,3,1921,5.0,11,1921,1,0,0,,0.0,0.0,14,4,1,4.01
225,127,,BEL,211,3.0,3,1921,5.0,11,1921,1,0,0,,0.0,0.0,14,4,1,4.01
226,127,,FRN,220,3.0,3,1921,5.0,11,1921,1,1,2,,0.0,0.0,14,4,1,4.01
227,128,,TUR,640,11.0,1,1905,6.0,12,1905,0,0,0,,0.0,0.0,0,1,1,4.01
228,128,,USR,365,11.0,1,1905,6.0,12,1905,1,1,2,,0.0,0.0,14,4,1,4.01
229,128,,UKG,200,11.0,1,1905,6.0,12,1905,1,1,2,,0.0,0.0,14,4,1,4.01
230,128,,FRN,220,11.0,1,1905,6.0,12,1905,1,1,2,,0.0,0.0,14,4,1,4.01
231,128,,ITA,325,11.0,1,1905,6.0,12,1905,1,1,2,,0.0,0.0,14,4,1,4.01
232,128,,AUH,300,11.0,1,1905,6.0,12,1905,1,1,2,,0.0,0.0,14,4,1,4.01
233,129,,CHN,710,18.0,9,1931,31.0,5,1933,0,0,0,,6.0,,20,5,1,4.01
234,129,,JPN,740,18.0,9,1931,31.0,5,1933,1,1,1,,6.0,,20,5,1,4.01
235,131,,KOR,730,14.0,9,1899,,4,1900,0,0,0,,0.0,0.0,0,1,1,4.01
236,131,,USR,365,14.0,9,1899,,4,1900,1,1,4,,0.0,0.0,7,3,1,4.01
237,131,,JPN,740,16.0,3,1900,,4,1900,0,0,0,,0.0,0.0,10,3,0,4.01
238,133,,ITA,325,13.0,1,1923,15.0,1,1923,0,0,0,,,,7,3,0,4.01
239,133,,UKG,200,13.0,1,1923,15.0,1,1923,0,0,0,,,,7,3,0,4.01
240,133,,LIT,368,11.0,1,1923,15.0,1,1923,1,1,1,,,,14,4,1,4.01
241,133,,FRN,220,11.0,1,1923,15.0,1,1923,0,0,0,,,,17,4,1,4.01
242,134,,LIT,368,20.0,3,1939,23.0,3,1939,0,0,0,,0.0,0.0,0,1,1,4.01
243,134,,GMY,255,20.0,3,1939,23.0,3,1939,1,1,1,,0.0,0.0,14,4,1,4.01
244,135,,SPN,230,31.0,10,1861,8.0,4,1862,1,1,3,,,,14,4,1,4.01
245,135,,UKG,200,31.0,10,1861,8.0,4,1862,1,1,3,,,,14,4,1,4.01
246,135,,FRN,220,31.0,10,1861,5.0,2,1867,1,1,3,,6.0,,20,5,1,4.01
247,135,,MEX,70,31.0,10,1861,5.0,2,1867,0,0,0,,6.0,,20,5,1,4.01
248,136,,USA,2,9.0,4,1914,23.0,11,1914,0,1,3,,2.0,,17,4,1,4.01
249,136,,MEX,70,9.0,4,1914,23.0,11,1914,1,0,0,,4.0,,15,4,1,4.01
250,137,,POR,235,4.0,5,1831,11.0,5,1831,0,0,0,,0.0,0.0,0,1,1,4.01
251,137,,UKG,200,4.0,5,1831,11.0,5,1831,1,1,2,,0.0,0.0,7,3,1,4.01
252,139,,JPN,740,,12,1934,2.0,2,1935,0,1,1,,1.0,,17,4,1,4.01
253,139,,CHN,710,,12,1934,2.0,2,1935,1,0,0,,2.0,,17,4,1,4.01
254,141,,GMY,255,14.0,9,1880,25.0,11,1880,1,1,2,,0.0,0.0,7,3,0,4.01
255,141,,ITA,325,14.0,9,1880,25.0,11,1880,1,1,2,,0.0,0.0,7,3,0,4.01
256,141,,USR,365,14.0,9,1880,25.0,11,1880,1,1,2,,0.0,0.0,7,3,0,4.01
257,141,,FRN,220,,7,1880,25.0,11,1880,1,1,2,,0.0,0.0,7,3,0,4.01
258,141,,UKG,200,7.0,6,1880,25.0,2,1881,1,1,2,,0.0,0.0,7,3,1,4.01
259,141,,AUH,300,14.0,9,1880,25.0,11,1880,1,1,2,,0.0,0.0,7,3,0,4.01
260,141,,TUR,640,7.0,6,1880,25.0,2,1881,0,0,0,,0.0,0.0,8,3,1,4.01
261,141,,GRC,350,16.0,6,1880,25.0,2,1881,1,1,2,,0.0,0.0,10,3,0,4.01
262,142,,USR,365,18.0,7,1821,10.0,8,1821,1,1,2,,0.0,0.0,7,3,1,4.01
263,142,,TUR,640,18.0,7,1821,10.0,8,1821,0,0,0,,0.0,0.0,15,4,1,4.01
264,144,,UKG,200,9.0,7,1854,,10,1854,0,0,0,,0.0,0.0,7,3,1,4.01
265,144,,USA,2,9.0,7,1854,,10,1854,1,1,2,,0.0,0.0,16,4,1,4.01
266,145,,CHN,710,5.0,1,1927,28.0,3,1927,0,0,0,,,,17,4,1,4.01
267,145,,UKG,200,5.0,1,1927,28.0,3,1927,1,1,2,,,,17,4,1,4.01
268,145,,ITA,325,8.0,2,1927,28.0,3,1927,1,0,0,,,,17,4,0,4.01
269,145,,USA,2,24.0,3,1927,28.0,3,1927,1,1,2,,,,16,4,0,4.01
270,145,,POR,235,20.0,1,1927,28.0,3,1927,1,0,0,,0.0,0.0,7,3,0,4.01
271,145,,SPN,230,20.0,1,1927,28.0,3,1927,1,0,0,,0.0,0.0,7,3,0,4.01
272,145,,FRN,220,24.0,1,1927,28.0,3,1927,1,0,0,,0.0,0.0,7,3,0,4.01
273,145,,JPN,740,24.0,1,1927,28.0,3,1927,1,0,0,,0.0,0.0,7,3,0,4.01
274,146,,FRN,220,16.0,8,1827,,4,1828,1,1,2,,1.0,,13,4,1,4.01
275,146,,USR,365,16.0,8,1827,,4,1828,1,1,2,,1.0,,13,4,1,4.01
276,146,,UKG,200,16.0,8,1827,,4,1828,1,1,2,,1.0,,13,4,1,4.01
277,146,,TUR,640,16.0,8,1827,,4,1828,0,0,0,,6.0,,16,4,1,4.01
278,147,,AUH,300,,1,1821,24.0,3,1821,1,1,3,,1.0,,17,4,1,4.01
279,147,,SIC,329,,1,1821,24.0,3,1821,0,0,0,,2.0,,17,4,1,4.01
280,148,,CHN,710,22.0,4,1959,1.0,8,1960,1,1,2,,1.0,,17,4,1,4.01
281,148,,NEP,790,22.0,4,1959,1.0,8,1960,0,0,0,,1.0,,17,4,1,4.01
282,149,,GMY,255,18.0,11,1856,26.0,5,1857,1,1,1,,0.0,0.0,10,3,1,4.01
283,149,,SWZ,225,18.0,11,1856,26.0,5,1857,0,0,0,,0.0,0.0,10,3,1,4.01
284,151,,NIC,93,2.0,5,1926,23.0,9,1926,0,0,0,,0.0,0.0,0,1,1,4.01
285,151,,USA,2,2.0,5,1926,23.0,9,1926,1,1,3,,0.0,0.0,14,4,1,4.01
286,152,,UKG,200,,12,1896,14.0,6,1898,0,1,1,,0.0,0.0,17,4,1,4.01
287,152,,FRN,220,,12,1896,14.0,6,1898,1,1,1,,0.0,0.0,17,4,1,4.01
288,153,,USR,365,22.0,6,1833,10.0,7,1833,0,0,0,,0.0,0.0,0,1,1,4.01
289,153,,TUR,640,22.0,6,1833,10.0,7,1833,0,0,0,,0.0,0.0,0,1,1,4.01
290,153,,FRN,220,22.0,6,1833,10.0,7,1833,1,1,2,,0.0,0.0,7,3,1,4.01
291,153,,UKG,200,22.0,6,1833,10.0,7,1833,1,1,2,,0.0,0.0,7,3,1,4.01
292,154,,GMY,255,26.0,9,1850,29.0,11,1850,1,1,2,,,,14,4,1,4.01
293,154,,AUH,300,26.0,9,1850,29.0,11,1850,0,0,0,,,,17,4,1,4.01
294,154,,WRT,271,11.0,10,1850,29.0,11,1850,0,0,0,,,,16,4,0,4.01
295,154,,BAV,245,11.0,10,1850,29.0,11,1850,0,0,0,,,,16,4,0,4.01
296,154,,HSE,273,26.0,9,1850,29.0,11,1850,0,0,0,,0.0,0.0,0,1,1,4.01
297,154,,FRN,220,8.0,11,1850,29.0,11,1850,0,0,0,,0.0,0.0,7,3,0,4.01
298,154,,USR,365,28.0,10,1850,29.0,11,1850,0,0,0,,0.0,0.0,8,3,0,4.01
299,156,,UKG,200,,2,1906,12.0,5,1906,0,0,0,,0.0,0.0,7,3,1,4.01
300,156,,TUR,640,,2,1906,12.0,5,1906,1,1,1,,0.0,0.0,14,4,1,4.01
301,157,,CHN,710,7.0,7,1937,7.0,12,1941,0,0,0,,6.0,,21,5,1,4.01
302,157,,JPN,740,7.0,7,1937,7.0,12,1941,1,1,1,,6.0,,21,5,1,4.01
303,158,,PAN,95,21.0,2,1921,9.0,9,1921,0,1,1,,,,17,4,1,4.01
304,158,,COS,94,21.0,2,1921,9.0,9,1921,1,1,1,,,,17,4,1,4.01
305,158,,USA,2,28.0,2,1921,9.0,9,1921,1,0,0,,0.0,0.0,7,3,0,4.01
306,159,,COL,100,2.0,11,1903,25.0,1,1904,0,0,0,,0.0,0.0,1,2,1,4.01
307,159,,USA,2,2.0,11,1903,25.0,1,1904,1,1,4,,0.0,0.0,13,4,1,4.01
308,160,,FRN,220,21.0,3,1838,9.0,3,1839,1,1,2,,1.0,,13,4,1,4.01
309,160,,MEX,70,21.0,3,1838,9.0,3,1839,0,0,0,,2.0,,16,4,1,4.01
310,164,,MOR,600,31.0,5,1904,28.0,6,1904,0,0,0,,0.0,0.0,0,1,1,4.01
311,164,,FRN,220,1.0,6,1904,28.0,6,1904,1,0,0,,0.0,0.0,7,3,0,4.01
312,164,,UKG,200,12.0,6,1904,28.0,6,1904,1,0,0,,0.0,0.0,7,3,0,4.01
313,164,,USA,2,31.0,5,1904,28.0,6,1904,1,1,2,,0.0,0.0,7,3,1,4.01
314,165,,IRN,630,2.0,11,1911,29.0,9,1912,0,0,0,,,,17,4,1,4.01
315,165,,USR,365,2.0,11,1911,29.0,9,1912,1,1,2,,,,17,4,1,4.01
316,166,,IRN,630,16.0,4,1908,17.0,6,1908,0,0,0,,0.0,0.0,0,1,1,4.01
317,166,,USR,365,16.0,4,1908,17.0,6,1908,1,1,2,,0.0,0.0,16,4,1,4.01
318,167,,AUH,300,10.0,3,1821,8.0,4,1821,1,1,3,,,,17,4,1,4.01
319,167,,ITA,325,10.0,3,1821,8.0,4,1821,0,0,0,,,,17,4,1,4.01
320,169,,USR,365,1.0,9,1939,29.0,9,1939,1,1,1,,,,14,4,1,4.01
321,169,,POL,290,1.0,9,1939,29.0,9,1939,0,0,0,,,,16,4,1,4.01
322,172,,TAW,713,7.0,1,1962,19.0,12,1962,0,1,3,,,,16,4,1,4.01
323,172,,CHN,710,7.0,1,1962,19.0,12,1962,1,1,3,,,,16,4,1,4.01
324,172,,USA,2,25.0,2,1962,19.0,12,1962,0,0,0,,0.0,0.0,12,3,0,4.01
325,173,,USR,365,8.0,9,1958,8.0,9,1958,1,0,0,,,,1,2,0,4.01
326,173,,USA,2,22.0,7,1958,19.0,12,1958,0,0,0,,,,7,3,1,4.01
327,173,,TAW,713,22.0,7,1958,19.0,12,1958,0,1,1,,,,17,4,1,4.01
328,173,,CHN,710,22.0,7,1958,19.0,12,1958,1,1,1,,,,17,4,1,4.01
329,174,,FRN,220,7.0,3,1936,7.0,3,1936,0,0,0,,0.0,0.0,7,3,1,4.01
330,174,,GMY,255,7.0,3,1936,7.0,3,1936,1,1,2,,0.0,0.0,7,3,1,4.01
331,174,,BEL,211,7.0,3,1936,7.0,3,1936,0,0,0,,0.0,0.0,7,3,1,4.01
332,175,,AUH,300,18.0,2,1849,1.0,7,1849,1,1,2,,2.0,,20,5,1,4.01
333,175,,FRN,220,24.0,4,1849,1.0,7,1849,1,1,2,,2.0,,20,5,0,4.01
334,175,,SIC,329,28.0,4,1849,1.0,7,1849,1,1,2,,2.0,,20,5,0,4.01
335,175,,PAP,327,18.0,2,1849,1.0,7,1849,0,0,0,,6.0,,20,5,1,4.01
336,177,,GMY,255,15.0,8,1922,11.0,7,1923,0,0,0,,0.0,0.0,0,1,1,4.01
337,177,,FRN,220,15.0,8,1922,11.0,7,1923,1,1,2,,0.0,0.0,14,4,1,4.01
338,177,,BEL,211,11.0,1,1923,11.0,7,1923,1,0,0,,0.0,0.0,14,4,0,4.01
339,178,,JPN,740,,4,1932,23.0,3,1935,0,0,0,,,,17,4,1,4.01
340,178,,USR,365,,4,1932,23.0,3,1935,1,1,2,,,,17,4,1,4.01
341,179,,USR,365,8.0,10,1939,12.0,3,1940,1,1,1,,6.0,,20,5,1,4.01
342,179,,FIN,375,8.0,10,1939,12.0,3,1940,0,0,0,,6.0,,20,5,1,4.01
343,180,,KOR,730,1.0,10,1903,,1,1905,0,0,0,,,,7,3,0,4.01
344,180,,JPN,740,29.0,6,1903,15.0,9,1905,0,0,0,,6.0,,20,5,1,4.01
345,180,,USR,365,29.0,6,1903,15.0,9,1905,1,1,1,,6.0,,20,5,1,4.01
346,182,,USR,365,,12,1935,31.0,3,1936,1,0,0,,,,17,4,0,4.01
347,182,,MON,712,8.0,1,1935,31.0,3,1936,1,0,0,,,,17,4,1,4.01
348,182,,JPN,740,8.0,1,1935,31.0,3,1936,0,1,1,,,,17,4,1,4.01
349,183,,USR,365,26.0,5,1939,16.0,9,1939,1,1,1,,6.0,,20,5,0,4.01
350,183,,JPN,740,11.0,5,1939,16.0,9,1939,0,1,1,,6.0,,20,5,1,4.01
351,183,,MON,712,11.0,5,1939,16.0,9,1939,1,1,1,,6.0,,20,5,1,4.01
352,184,,USR,365,9.0,7,1938,11.0,8,1938,1,1,1,,6.0,,20,5,1,4.01
353,184,,JPN,740,9.0,7,1938,11.0,8,1938,0,1,1,,6.0,,20,5,1,4.01
354,185,,USR,365,17.0,10,1956,21.0,10,1956,1,1,2,,0.0,0.0,14,4,1,4.01
355,185,,POL,290,17.0,10,1956,21.0,10,1956,0,0,0,,0.0,0.0,16,4,1,4.01
356,186,,USR,365,12.0,7,1920,3.0,8,1920,0,0,0,,0.0,0.0,0,1,1,4.01
357,186,,UKG,200,12.0,7,1920,3.0,8,1920,1,1,2,,0.0,0.0,1,2,1,4.01
358,187,,USR,365,31.0,10,1876,31.0,1,1878,1,1,2,,6.0,,20,5,1,4.01
359,187,,TUR,640,31.0,10,1876,31.0,1,1878,0,0,0,,6.0,,20,5,1,4.01
360,189,,USR,365,,11,1827,14.0,9,1829,1,1,2,,6.0,,20,5,1,4.01
361,189,,TUR,640,,11,1827,14.0,9,1829,0,0,0,,6.0,,20,5,1,4.01
362,191,,UKG,200,18.0,12,1888,16.0,3,1889,0,0,0,,0.0,0.0,7,3,1,4.01
363,191,,USA,2,18.0,12,1888,16.0,3,1889,0,0,0,,0.0,0.0,17,4,1,4.01
364,191,,GMY,255,18.0,12,1888,16.0,3,1889,1,1,2,,0.0,0.0,17,4,1,4.01
365,194,,HAN,240,23.0,12,1863,20.0,7,1864,1,0,0,,,,14,4,0,4.01
366,194,,UKG,200,23.0,7,1863,30.0,4,1864,0,0,0,,0.0,0.0,1,2,0,4.01
367,194,,BAD,267,1.0,12,1863,1.0,12,1863,1,0,0,,0.0,0.0,1,2,0,4.01
368,194,,WRT,271,24.0,11,1863,20.0,7,1864,1,0,0,,0.0,0.0,7,3,0,4.01
369,194,,HSG,275,24.0,11,1863,20.0,7,1864,1,0,0,,0.0,0.0,7,3,0,4.01
370,194,,SAX,269,24.0,11,1863,20.0,7,1864,1,0,0,,0.0,0.0,14,4,0,4.01
371,194,,AUH,300,1.0,10,1863,20.0,7,1864,1,0,0,,4.0,,20,5,0,4.01
372,194,,GMY,255,17.0,4,1863,20.0,7,1864,1,1,1,,6.0,,20,5,1,4.01
373,194,,DEN,390,17.0,4,1863,20.0,7,1864,0,0,0,,6.0,,20,5,1,4.01
374,196,,UKG,200,1.0,7,1893,3.0,8,1893,0,0,0,,0.0,0.0,7,3,0,4.01
375,196,,FRN,220,4.0,2,1893,3.0,10,1893,1,1,1,,3.0,,20,5,1,4.01
376,196,,THI,800,4.0,2,1893,3.0,10,1893,0,0,0,,5.0,,20,5,1,4.01
377,197,,UKG,200,12.0,1,1918,1.0,4,1920,1,1,3,,,,17,4,0,4.01
378,197,,JPN,740,21.0,11,1917,1.0,4,1920,1,1,3,,,,17,4,1,4.01
379,197,,FRN,220,1.0,9,1918,1.0,4,1920,1,1,3,,,,17,4,0,4.01
380,197,,ITA,325,1.0,9,1918,1.0,4,1920,1,1,3,,,,17,4,0,4.01
381,197,,USR,365,21.0,11,1917,1.0,4,1920,0,0,0,,,,17,4,1,4.01
382,197,,USA,2,12.0,1,1918,1.0,4,1920,1,1,3,,,,17,4,0,4.01
383,198,,SIC,329,1.0,9,1848,11.0,9,1848,0,0,0,,0.0,0.0,0,1,1,4.01
384,198,,FRN,220,1.0,9,1848,11.0,9,1848,1,1,2,,0.0,0.0,7,3,1,4.01
385,198,,UKG,200,1.0,9,1848,11.0,9,1848,1,1,2,,0.0,0.0,7,3,1,4.01
386,199,,CHN,710,2.0,11,1961,21.0,11,1962,0,1,1,,5.0,,20,5,1,4.01
387,199,,IND,750,2.0,11,1961,21.0,11,1962,1,1,1,,6.0,,20,5,1,4.01
388,200,,FRN,220,2.0,8,1956,6.0,11,1956,0,0,0,,,,20,5,0,4.01
389,200,,UKG,200,31.0,7,1956,6.0,11,1956,0,0,0,,,,20,5,0,4.01
